"Time"	G1	G3	G2	G100	G66	G4	G30	G5	G17	G6	G29	G7	G75	G8	G9	G31	G10	G64	G11	G33	G12	G18	G13	G67	G14	G20	G15	G96	G16	G95	G79	G49	G19	G52	G21	G86	G22	G23	G51	G24	G25	G26	G56	G27	G28	G34	G98	G32	G53	G97	G76	G35	G36	G89	G37	G88	G38	G39	G40	G48	G41	G43	G42	G77	G69	G44	G45	G84	G46	G47	G85	G50	G72	G62	G78	G54	G55	G63	G57	G60	G58	G90	G59	G61	G70	G73	G65	G71	G68	G99	G81	G92	G74	G93	G80	G82	G83	G94	G87	G91
850	0.2613740	0.1244150	0.7832467	0.9902711	0.0915603	0.5750639	0.3829288	0.2197112	0.5221259	0.9795256	0.0995107	0.9439160	0.9761812	0.9734619	0.0379734	0.9919386	0.9773672	0.3200359	0.2365135	0.0661108	0.3612797	0.8812380	0.0014282	0.0006428	0.6964863	0.8084175	0.2258731	0.9901429	0.9401365	0.9935857	0.4138202	0.3596162	0.8659420	0.4823132	0.0508579	0.5946648	0.1615451	0.8389928	0.9843745	0.9818966	0.8827856	0.3118635	0.2232242	0.6694397	0.8860458	0.1207608	0.9914958	0.9912163	0.5375408	0.9666851	0.1352686	0.0696806	0.3462959	0.2809352	0.3928438	0.9243478	0.6758119	0.2532662	0.5188877	0.3356482	0.0982986	0.9309311	0.7161831	0.7618371	0.4418989	0.6957566	0.0713392	0.7725285	0.7513847	0.5081043	0.3803810	0.0884998	0.9911582	0.1890550	0.8407614	0.7899293	0.2257692	0.6052740	0.4579435	0.7556168	0.9881269	0.0873628	0.9957701	0.8115726	0.2986430	0.9127244	0.0306200	0.9965989	0.1099924	0.8470921	0.4530244	0.0200106	0.6572445	0.6010369	0.0259237	0.9310559	0.4506251	0.9921996	0.9689463	0.1697006
900	0.2630175	0.1205602	0.7868180	0.9895217	0.0904773	0.5705722	0.3785006	0.2227406	0.5297283	0.9803938	0.0941185	0.9751687	0.9879698	0.9786545	0.0367310	0.9890191	0.9735093	0.3159105	0.2331565	0.0669916	0.3748304	0.8667944	0.0048844	0.0000000	0.6975359	0.8053266	0.3025831	0.9751173	0.9342001	0.9909509	0.4558697	0.3616591	0.8880931	0.4925284	0.0373450	0.4078581	0.1647719	0.8141516	0.9861465	0.9590635	0.8841459	0.3067815	0.2262675	0.6715471	0.8873584	0.1187783	0.9920788	0.9834950	0.5420545	0.9649759	0.1300391	0.0714014	0.3227714	0.2558199	0.3928742	0.9276615	0.6674195	0.2477331	0.5212281	0.3508230	0.0872705	0.9661814	0.7401191	0.7823743	0.5312310	0.6874331	0.0732282	0.7539677	0.7532331	0.4758315	0.3853813	0.0882098	0.9880931	0.1746690	0.8627574	0.7996319	0.3518626	0.7228823	0.4631491	0.7541099	0.9850383	0.0907832	0.9920216	0.7219890	0.3403647	0.9178000	0.0292774	0.9938441	0.1152020	0.8424245	0.4452067	0.0208049	0.6548605	0.6270264	0.0313175	0.9273213	0.4497187	0.9879365	0.9655187	0.1702183
950	0.2622694	0.1283463	0.7886526	0.9903396	0.0888366	0.5684572	0.3712703	0.2189574	0.5321631	0.9813576	0.0959047	0.9805362	0.9926803	0.9711853	0.0289993	0.9945567	0.9801777	0.3147880	0.2316915	0.0657304	0.3900197	0.8491568	0.0047465	0.0000000	0.6968707	0.8085073	0.3596191	0.9570938	0.9329458	0.9891255	0.4864288	0.3696667	0.9160185	0.4902389	0.0350813	0.2811065	0.1685776	0.7566892	0.9885592	0.9516022	0.8884579	0.3140631	0.2252810	0.6763578	0.8782644	0.1205817	0.9920400	0.9864565	0.5448757	0.9644069	0.1315215	0.0886787	0.3025894	0.2408535	0.3894237	0.9236593	0.6596670	0.2547510	0.5241206	0.3546769	0.0799833	0.9759099	0.7435998	0.7974969	0.5733874	0.6901447	0.0780902	0.7482630	0.7490821	0.4483565	0.3722788	0.0848332	0.9910034	0.1659869	0.8730173	0.7904559	0.4291250	0.8025575	0.4583443	0.7529354	0.9884221	0.0881402	0.9897484	0.6559521	0.3931894	0.9232737	0.0310707	0.9867916	0.1148984	0.8452745	0.4483163	0.0219347	0.6573797	0.6357750	0.0286910	0.9286677	0.4423585	0.9819899	0.9639561	0.1728899
1000	0.2616190	0.1236421	0.7897087	0.9901922	0.0941954	0.5688016	0.3741415	0.2245301	0.5429366	0.9841329	0.0933525	0.9909596	0.9908991	0.9739977	0.0234041	0.9952886	0.9751786	0.3140751	0.2282239	0.0683704	0.3959459	0.8380829	0.0079231	0.0000000	0.6961944	0.8074220	0.3904387	0.9346528	0.9347343	0.9871343	0.4973409	0.3783590	0.9364288	0.4744665	0.0289644	0.2158832	0.1668304	0.6821394	0.9873713	0.9356321	0.8927779	0.3109050	0.2298312	0.6775769	0.8828333	0.1195831	0.9919955	0.9830848	0.5520560	0.9658667	0.1345765	0.1284062	0.2904857	0.2200237	0.3910337	0.9252353	0.6599518	0.2524811	0.5237961	0.3514335	0.0802300	0.9870111	0.7294005	0.8034705	0.5964933	0.6872932	0.0709017	0.7421795	0.7523901	0.4278304	0.3524291	0.0846958	0.9950330	0.1604480	0.8793511	0.7916612	0.4834210	0.8528654	0.4600054	0.7511170	0.9824686	0.0912083	0.9942945	0.6073251	0.4592448	0.9257120	0.0296792	0.9864693	0.1144292	0.8465028	0.4459825	0.0194677	0.6461750	0.6380538	0.0325869	0.9271788	0.4486966	0.9832564	0.9685194	0.1649214

0	0.2622719	0.1226895	0.7863342	0.9897622	0.0887345	0.5674568	0.3757641	0.2207783	0.5463188	0.9789435	0.0978581	0.7203334	0.9934671	0.9758978	0.0179153	0.9940126	0.9721009	0.3198017	0.2270085	0.0665179	0.4037721	0.8204078	0.0069108	0.0027881	0.6965261	0.8013929	0.4226774	0.8760591	0.9357525	0.9895860	0.5092995	0.4089861	0.9607324	0.4122726	0.0317236	0.1560811	0.1677410	0.4617813	0.9626568	0.9076102	0.8813880	0.3096178	0.2224931	0.6667750	0.8837049	0.1203607	0.9934660	0.9826623	0.5437909	0.9639064	0.1347669	0.5525251	0.2831187	0.1970775	0.3958989	0.9254601	0.6519687	0.2518049	0.5226618	0.3593922	0.0795279	0.9920266	0.6121452	0.7714524	0.6099375	0.6846300	0.0710005	0.7371479	0.7491861	0.4381830	0.3209455	0.0849198	0.9879740	0.2075632	0.8885629	0.7907700	0.5226860	0.9057192	0.4576982	0.7499918	0.9828582	0.0901310	0.9935538	0.5529208	0.5763735	0.9019368	0.0295342	0.9934307	0.1131610	0.8404276	0.4524371	0.0239577	0.6151235	0.6433793	0.0292088	0.9267655	0.4477151	0.9886340	0.9660918	0.1653125
50	0.2637977	0.5381123	0.7866550	0.9869159	0.0693370	0.1770098	0.2573141	0.2225450	0.5375168	0.9789645	0.0954507	0.4810654	0.9910029	0.9887633	0.0520160	0.9888006	0.9608303	0.3056761	0.2183687	0.0670781	0.1297390	0.8569105	0.0023637	0.0022140	0.8617951	0.8108289	0.4263488	0.8774930	0.9546280	0.9939760	0.5082085	0.2027468	0.9607755	0.4176237	0.0266294	0.1495849	0.1647867	0.4616903	0.9663955	0.4000855	0.9219958	0.1340816	0.2247500	0.6904972	0.8934619	0.1212882	0.9928387	0.9895359	0.5453745	0.9502401	0.1307407	0.4517651	0.3184421	0.3970255	0.3795665	0.9275576	0.8286680	0.0909015	0.5239281	0.6149621	0.0772926	0.9924011	0.7248743	0.7730720	0.6092910	0.6925672	0.0747113	0.7396772	0.7473880	0.4377268	0.3238812	0.0368079	0.9956886	0.0752398	0.8864045	0.7924333	0.5964207	0.9044952	0.4649800	0.8916273	0.9852348	0.0887062	0.9876102	0.5578386	0.4173496	0.3296398	0.0124315	0.9932034	0.0403548	0.8847511	0.4477162	0.0258793	0.6173156	0.9133431	0.0288819	0.9276274	0.4422900	0.9896528	0.9698057	0.1665271
100	0.2576518	0.6040724	0.7976745	0.9912866	0.0634832	0.0661984	0.3470034	0.2159069	0.5348496	0.9820764	0.0980946	0.4204908	0.9915048	0.9891692	0.0783186	0.9893013	0.9284148	0.3037407	0.2248393	0.0627815	0.0455160	0.9312618	0.0000000	0.0000000	0.9311034	0.8272814	0.4231937	0.8791391	0.9602059	0.9857580	0.5026902	0.1298978	0.9627533	0.4149734	0.0174570	0.1189345	0.1684571	0.4442952	0.9651289	0.2641738	0.9558746	0.1075881	0.2287634	0.6972252	0.9151793	0.1248669	0.9917554	0.9816212	0.5494716	0.9484552	0.1334456	0.2545502	0.3937952	0.4718980	0.3622779	0.9404524	0.8767009	0.0872900	0.5233625	0.7212484	0.0778059	0.9917993	0.8916340	0.7927551	0.6190281	0.6871770	0.0716484	0.7382524	0.7490996	0.4333354	0.3232212	0.0108905	0.9908597	0.0435741	0.8895334	0.7893837	0.7128821	0.9130037	0.4677463	0.9192458	0.9848110	0.0866359	0.9937559	0.5525713	0.3581344	0.1768695	0.0076895	0.9939091	0.0231042	0.9502294	0.4485884	0.0495187	0.6160099	0.9410036	0.0371285	0.9280229	0.4290875	0.9902292	0.9769322	0.1677698
150	0.2581979	0.6117916	0.8067973	0.9926337	0.0617024	0.0363787	0.4509045	0.2102814	0.5281029	0.9821037	0.0970244	0.4233349	0.9926387	0.9900711	0.1083970	0.9882990	0.8526198	0.3107232	0.2254360	0.0651843	0.0159154	0.9648296	0.0000000	0.0000000	0.9569071	0.8366379	0.4196016	0.8759092	0.9586551	0.9941477	0.5079707	0.0943875	0.9562784	0.4162923	0.0254174	0.0918692	0.1651845	0.4038268	0.9672735	0.2319606	0.9720426	0.1084267	0.2361980	0.7060422	0.9042754	0.1187532	0.9921783	0.9827714	0.5506757	0.9474456	0.1350741	0.1419331	0.4535049	0.5185536	0.3490761	0.9396431	0.8925131	0.0838760	0.5158532	0.7684959	0.0778538	0.9904214	0.9549712	0.8144831	0.6065735	0.6882145	0.0725634	0.7367635	0.7469965	0.4219609	0.3260116	0.0038245	0.9887448	0.0335599	0.8859025	0.7936604	0.7804284	0.9210363	0.4715184	0.9354327	0.9909499	0.0873864	0.9939790	0.5558396	0.3354385	0.1378582	0.0045353	0.9959716	0.0148629	0.9769758	0.4505218	0.1640898	0.6185157	0.9458067	0.0859312	0.9288005	0.3927396	0.9899032	0.9742735	0.1671208
200	0.2621146	0.6188767	0.8193983	0.9925361	0.0605187	0.0326147	0.4997542	0.2119225	0.5237432	0.9816415	0.0976879	0.4392960	0.9944304	0.9885147	0.1456496	0.9859659	0.7747950	0.3251454	0.2357998	0.0645573	0.0073636	0.9875389	0.0000283	0.0036153	0.9632023	0.8487045	0.4231256	0.8730845	0.9555079	0.9918933	0.4971435	0.0772851	0.9609550	0.4126494	0.0178966	0.0752492	0.1624249	0.3463055	0.9634877	0.2192579	0.9880092	0.1057392	0.2336218	0.6980635	0.8717715	0.1246907	0.9932735	0.9653655	0.5498701	0.9470205	0.1279411	0.0994820	0.4901550	0.5459454	0.3479528	0.9487233	0.8930195	0.0863139	0.5179126	0.7899645	0.0766157	0.9900664	0.9813141	0.8337034	0.6121676	0.6872756	0.0732322	0.7382740	0.7487561	0.4042638	0.3161431	0.0024102	0.9883123	0.0333315	0.8913778	0.7888602	0.8127188	0.9312528	0.4614277	0.9378782	0.9959630	0.0906852	0.9895396	0.5513280	0.3260596	0.1273143	0.0031082	0.9929754	0.0090403	0.9858235	0.4503749	0.3622921	0.6158288	0.9468718	0.2968754	0.9304064	0.3644546	0.9892978	0.9748744	0.1713992
250	0.2571400	0.6147059	0.8123710	0.9903108	0.0575579	0.0273321	0.5177414	0.2127692	0.5109492	0.9811815	0.0950214	0.4448382	0.9888227	0.9874561	0.1647994	0.9739369	0.7321876	0.3524044	0.2369577	0.0660035	0.0009889	0.9890159	0.0000000	0.0000000	0.9680906	0.8488822	0.4265107	0.8738807	0.9542741	0.9884604	0.4978226	0.0715102	0.9660824	0.4137496	0.0148908	0.0699289	0.1573995	0.2987115	0.9518214	0.2221440	0.9813674	0.0986658	0.2476423	0.6981581	0.8391703	0.1225829	0.9952787	0.8960477	0.5352398	0.9423888	0.1302493	0.0817977	0.4973709	0.5707868	0.3411014	0.9499693	0.8925431	0.0848558	0.5242897	0.7998634	0.0777897	0.9906731	0.9846541	0.8427983	0.6167702	0.6911784	0.0736597	0.7377275	0.7519501	0.3922695	0.3069442	0.0000000	0.9901555	0.0323053	0.8869844	0.7946075	0.8232025	0.9360746	0.4554771	0.9355799	0.9899276	0.0870473	0.9990687	0.5545001	0.3227435	0.1225612	0.0017540	0.9913542	0.0137149	0.9893571	0.4492826	0.5458401	0.6148463	0.9430886	0.5868711	0.9253769	0.3554190	0.9903591	0.9735385	0.1694271
300	0.2626768	0.6179299	0.8214070	0.9903744	0.0584912	0.0254781	0.5201334	0.2123441	0.5141363	0.9805363	0.0946401	0.4520190	0.9935006	0.9842687	0.1896868	0.9685397	0.7054225	0.3728845	0.2495540	0.0687132	0.0030033	0.9908064	0.0000000	0.0008602	0.9720296	0.8505408	0.4243121	0.8788160	0.9562336	0.9874205	0.4815491	0.0674301	0.9596595	0.4135710	0.0170687	0.0667123	0.1631985	0.2636380	0.9388697	0.2175517	0.9852246	0.1005295	0.2434905	0.6968381	0.8186374	0.1201091	0.9918616	0.7777822	0.4909471	0.9458955	0.1293896	0.0803873	0.5100006	0.5778238	0.3350077	0.9494345	0.8937822	0.0875814	0.5245738	0.7994751	0.0812571	0.9933587	0.9880592	0.8456153	0.6131867	0.6882574	0.0744387	0.7386448	0.7486145	0.3731965	0.2940569	0.0014863	0.9941468	0.0324918	0.8786093	0.7915541	0.8292123	0.9370561	0.4266147	0.9282457	0.9929104	0.0900130	0.9965392	0.5533062	0.3258525	0.1226444	0.0019626	0.9908268	0.0111683	0.9844200	0.4465734	0.6539877	0.6179629	0.9414462	0.7558291	0.9317844	0.3431743	0.9893605	0.9788254	0.1705725
350	0.2616342	0.6175721	0.8166707	0.9934423	0.0588263	0.0314276	0.5197921	0.2157555	0.5114463	0.9807282	0.0933128	0.4525476	0.9877617	0.9874495	0.2043656	0.9516012	0.6950471	0.3935910	0.2569624	0.0649350	0.0027880	0.9921862	0.0029735	0.0000000	0.9710337	0.8499441	0.4178265	0.8793043	0.9553770	0.9878749	0.4805982	0.0666240	0.9627221	0.4113199	0.0198920	0.0643509	0.1564328	0.2519458	0.9311324	0.2219591	0.9848242	0.0990593	0.2479410	0.6910635	0.8059755	0.1209876	0.9974042	0.6748053	0.4172154	0.9460981	0.1273060	0.0762731	0.5114084	0.5868454	0.3383429	0.9565604	0.8903982	0.0893146	0.5265321	0.8014388	0.0763714	0.9895296	0.9931949	0.8475301	0.6103193	0.6934503	0.0749938	0.7407377	0.7484957	0.3697564	0.2871999	0.0000000	0.9955193	0.0334494	0.8609876	0.7971213	0.8280813	0.9361806	0.4171718	0.9236051	0.9957068	0.0864931	0.9955299	0.5502971	0.3257186	0.1213281	0.0024488	0.9973778	0.0114637	0.9863580	0.4515571	0.7063319	0.6172687	0.9447962	0.8366026	0.9234831	0.3436819	0.9890234	0.9757815	0.1694186
400	0.2640437	0.6169362	0.8192138	0.9911576	0.0593641	0.0280586	0.5190044	0.2141371	0.5154008	0.9834567	0.0937378	0.4522179	0.9917383	0.9901299	0.2155355	0.9433797	0.6938611	0.4032243	0.2614326	0.0628431	0.0000000	0.9918392	0.0000000	0.0000000	0.9720904	0.8538429	0.4020521	0.8808260	0.9636070	0.9867409	0.4721412	0.0678614	0.9608605	0.4125982	0.0172363	0.0659178	0.1583581	0.2498823	0.9196890	0.2252571	0.9834601	0.0969269	0.2464232	0.6869804	0.8039511	0.1189089	0.9923839	0.6096699	0.3338430	0.9479632	0.1344271	0.0785893	0.5143389	0.5877659	0.3387072	0.9552205	0.8916701	0.0875833	0.5284286	0.8023032	0.0806169	0.9926594	0.9899938	0.8477718	0.6145791	0.6927488	0.0712655	0.7413092	0.7485122	0.3690458	0.2809657	0.0000000	0.9939906	0.0365841	0.8022332	0.7895469	0.8300486	0.9398375	0.4007295	0.9062436	0.9897543	0.0846462	0.9948007	0.5572568	0.3218843	0.1234917	0.0008110	0.9897432	0.0103026	0.9844475	0.4503672	0.7262904	0.6183430	0.9440816	0.8694614	0.9268687	0.3423440	0.9896473	0.9768159	0.1677448
450	0.2604842	0.6157174	0.8206793	0.9940261	0.0601835	0.0290387	0.5237693	0.2164437	0.5180271	0.9839180	0.0967175	0.4472818	0.9937800	0.9856520	0.2249378	0.9295967	0.6921117	0.4165310	0.2727344	0.0683507	0.0047355	0.9948079	0.0000000	0.0020238	0.9706012	0.8578103	0.3475052	0.8882132	0.9620059	0.9886379	0.4715993	0.0679521	0.9607972	0.4157494	0.0203645	0.0681100	0.1583679	0.2471035	0.9096202	0.2206488	0.9864051	0.0978532	0.2497400	0.6815794	0.7960392	0.1237925	0.9923778	0.5730481	0.2665766	0.9415909	0.1335793	0.0720239	0.5190333	0.5872404	0.3423459	0.9541372	0.8941919	0.0866874	0.5215093	0.8058634	0.0815750	0.9881668	0.9912368	0.8486252	0.6133819	0.6911197	0.0693446	0.7375153	0.7527746	0.3648558	0.2735034	0.0004895	0.9965136	0.0326235	0.7053747	0.7921460	0.8291905	0.9472323	0.3927610	0.8983999	0.9919385	0.0862236	0.9932321	0.5578599	0.3183869	0.1223368	0.0005075	0.9900154	0.0120590	0.9835578	0.4473582	0.7347186	0.6194410	0.9391473	0.8822722	0.9287032	0.3333786	0.9928947	0.9779152	0.1680382
500	0.2589127	0.6159623	0.8244083	0.9938499	0.0621751	0.0315713	0.5151833	0.2196782	0.5170785	0.9813556	0.0957120	0.4563773	0.9905524	0.9879279	0.2249551	0.9283856	0.6967132	0.4189659	0.2695331	0.0725408	0.0025799	0.9944082	0.0021571	0.0015248	0.9759737	0.8549068	0.2759031	0.9070445	0.9517360	0.9877458	0.4725341	0.0674679	0.9634419	0.4083995	0.0168491	0.0633406	0.1516655	0.2420393	0.9083291	0.2306235	0.9859739	0.1000934	0.2529015	0.6801650	0.7962111	0.1206278	0.9904827	0.5518046	0.2294354	0.9465351	0.1332717	0.0749490	0.5111582	0.5923295	0.3425077	0.9495259	0.8955101	0.0841718	0.5229019	0.8042674	0.0772691	0.9963055	0.9935946	0.8469845	0.6143962	0.6951808	0.0778157	0.7419200	0.7466519	0.3675605	0.2727083	0.0000000	0.9911811	0.0314469	0.5722150	0.7904481	0.8342749	0.9440657	0.3893898	0.8911001	0.9946797	0.0893706	0.9952379	0.5562977	0.3229376	0.1212224	0.0000000	0.9928432	0.0138565	0.9843397	0.4489680	0.7409379	0.6241733	0.9415137	0.8898251	0.9239242	0.3386972	0.9862886	0.9712456	0.1688229
550	0.2622257	0.1955080	0.8180414	0.9891289	0.0567706	0.5187192	0.8435940	0.2207908	0.5208838	0.9809483	0.0932594	0.7754437	0.9865397	0.9731799	0.1871997	0.9274011	0.7930024	0.4265552	0.2711302	0.0686711	0.2679849	0.9936823	0.0056240	0.0000000	0.8049855	0.8520038	0.1951329	0.9314019	0.9335163	0.9864294	0.4689621	0.2191191	0.9615789	0.4083346	0.0150232	0.0662570	0.1593987	0.2439476	0.9028553	0.7387547	0.9748450	0.2662586	0.2363546	0.6474192	0.7539408	0.1219915	0.9903748	0.5431614	0.2082048	0.9576514	0.1297557	0.1066822	0.4868559	0.4390684	0.3605114	0.9524611	0.7267332	0.2462055	0.5245349	0.5518209	0.0737849	0.9891425	0.9950487	0.8481557	0.6130534	0.6921744	0.0746792	0.7392187	0.7505702	0.3662433	0.2622249	0.0545795	0.9975207	0.1696012	0.4494263	0.7921768	0.7978311	0.9412156	0.3923572	0.6158136	0.9883667	0.0905527	0.9962365	0.5529406	0.4815050	0.7494765	0.0215753	0.9902639	0.0837995	0.9578274	0.4474894	0.4328397	0.6258011	0.6679230	0.8833206	0.9263927	0.3390879	0.9918280	0.9676384	0.1696717
600	0.2577575	0.1319489	0.8211399	0.9957525	0.0567819	0.6516992	0.6560534	0.2219481	0.5308637	0.9773763	0.0972850	0.9067221	0.9925711	0.9698965	0.1347698	0.9404468	0.8961361	0.3992122	0.2715000	0.0718350	0.3644922	0.9513252	0.0095985	0.0041458	0.7415018	0.8389548	0.1305745	0.9611374	0.9383854	0.9901028	0.4818241	0.2756216	0.9639434	0.4127863	0.0180349	0.0696997	0.1583252	0.2422047	0.9025571	0.8800853	0.9331536	0.2920183	0.2335806	0.6468744	0.6788535	0.1178643	0.9895842	0.5426271	0.1953516	0.9613214	0.1285212	0.2307109	0.4084599	0.3735228	0.4085478	0.9438620	0.6822407	0.2527038	0.5249342	0.4370453	0.0769628	0.9925588	0.9732073	0.8480758	0.6088830	0.6963407	0.0729040	0.7371933	0.7514967	0.3603122	0.2652273	0.0724574	0.9897180	0.2022686	0.3587406	0.7925383	0.6942786	0.9396407	0.3874533	0.5395117	0.9923438	0.0868437	0.9886876	0.5588836	0.5409491	0.8978563	0.0225066	0.9936358	0.1084719	0.8982388	0.4467089	0.1550946	0.6299120	0.6457116	0.7996542	0.9300072	0.3581922	0.9940956	0.9674712	0.1660994
650	0.2626670	0.1268874	0.8053285	0.9915194	0.0655623	0.6850996	0.4534041	0.2287855	0.5373877	0.9799762	0.0979200	0.9546572	0.9922725	0.9670460	0.0924357	0.9618973	0.9459493	0.3725364	0.2685678	0.0656738	0.3904511	0.9010116	0.0073815	0.0019717	0.7111151	0.8305808	0.0857511	0.9787705	0.9337359	0.9828501	0.4857321	0.3021604	0.9622390	0.4093226	0.0240677	0.0717106	0.1616039	0.2481043	0.9042534	0.9126974	0.9071620	0.2981940	0.2321149	0.6435339	0.6899884	0.1194804	0.9902538	0.5665876	0.1860435	0.9663027	0.1313794	0.3717370	0.3562545	0.3236303	0.4628583	0.9121260	0.6609183	0.2519916	0.5236459	0.3934239	0.0791934	0.9905294	0.9395482	0.8489990	0.6124815	0.6942211	0.0720085	0.7388773	0.7464187	0.3689173	0.2628545	0.0812249	0.9915910	0.2102418	0.3013341	0.7884917	0.6084255	0.9313798	0.4076474	0.5261782	0.9939579	0.0882968	0.9934738	0.5548147	0.5640320	0.9139134	0.0269229	0.9959607	0.1121528	0.8643717	0.4492366	0.0586846	0.6468749	0.6381208	0.5691674	0.9287474	0.3779771	0.9896536	0.9684044	0.1627985
700	0.2626801	0.1160242	0.7940493	0.9884476	0.0749410	0.6683962	0.3658503	0.2332685	0.5500272	0.9803444	0.0957791	0.9642470	0.9884641	0.9646471	0.0650736	0.9723194	0.9620167	0.3438300	0.2454702	0.0689075	0.3953699	0.8589067	0.0051684	0.0000000	0.7023858	0.8162774	0.0730985	0.9833090	0.9341318	0.9909636	0.4978468	0.3288488	0.9585834	0.4130938	0.0257119	0.0811764	0.1724128	0.2603718	0.9054878	0.9167913	0.8963007	0.3027095	0.2277311	0.6421201	0.7647479	0.1166409	0.9948603	0.6271120	0.1911970	0.9595796	0.1300158	0.4664395	0.3202449	0.2759060	0.4973709	0.8767627	0.6628742	0.2524407	0.5215562	0.3716590	0.0790045	0.9932240	0.8915112	0.8453009	0.6168770	0.6936438	0.0723731	0.7356641	0.7483961	0.3694056	0.2621978	0.0861206	0.9960818	0.2179840	0.2674935	0.7920028	0.5673327	0.9266061	0.4221792	0.5413758	0.9854656	0.0892853	0.9933125	0.5559747	0.5673050	0.9104450	0.0321936	0.9882318	0.1103884	0.8506665	0.4502392	0.0344826	0.6504097	0.6402966	0.3013535	0.9277782	0.4028944	0.9886332	0.9712758	0.1710025
750	0.2670024	0.1191825	0.7909931	0.9928551	0.0793617	0.6423880	0.3312863	0.2291217	0.5534584	0.9828533	0.0959536	0.9376866	0.9927498	0.9634664	0.0452338	0.9886146	0.9671661	0.3316237	0.2184339	0.0695429	0.3997416	0.8344388	0.0073069	0.0020130	0.7000185	0.8148845	0.0714134	0.9913236	0.9369361	0.9880617	0.5073158	0.3546065	0.9598208	0.4102205	0.0283022	0.1052455	0.1822438	0.2877498	0.9113326	0.9183821	0.8909594	0.3109469	0.2268282	0.6438267	0.8292348	0.1189410	0.9918688	0.7390741	0.2258926	0.9676446	0.1288803	0.5223203	0.3014378	0.2388890	0.4998264	0.8464842	0.6591040	0.2528339	0.5231015	0.3638941	0.0756777	0.9950684	0.8410540	0.8354894	0.6098649	0.6961657	0.0723810	0.7428614	0.7504764	0.3697186	0.2628992	0.0879007	0.9941226	0.2207535	0.2773567	0.7894063	0.5365464	0.9242522	0.4394264	0.5966290	0.9842705	0.0889760	0.9913947	0.5555213	0.5757864	0.9082873	0.0262674	0.9912106	0.1116286	0.8491035	0.4482855	0.0236037	0.6549562	0.6360584	0.1344161	0.9282805	0.4271586	0.9894336	0.9716679	0.1688909
800	0.2653505	0.1200997	0.7922238	0.9883453	0.0835726	0.6139084	0.3230127	0.2328099	0.5639333	0.9859459	0.0964922	0.8861199	0.9918105	0.9730705	0.0281773	0.9904774	0.9717508	0.3269584	0.1870786	0.0687016	0.4029768	0.8256116	0.0095283	0.0000000	0.6966400	0.8075508	0.0626193	0.9898709	0.9342058	0.9894535	0.5206043	0.3753320	0.9586432	0.4113681	0.0302788	0.1269105	0.1973034	0.3298565	0.9219668	0.9135884	0.8887377	0.3140444	0.2291427	0.6458791	0.8718241	0.1173219	0.9892392	0.8452532	0.2856510	0.9651323	0.1292368	0.5418982	0.2954772	0.2297150	0.4809597	0.8409596	0.6569519	0.2508654	0.5244998	0.3630323	0.0784688	0.9878784	0.7858034	0.8234969	0.6113633	0.6923581	0.0721959	0.7429294	0.7487737	0.3742058	0.2650182	0.0881273	0.9892644	0.2168599	0.3386817	0.7954758	0.5284506	0.9148875	0.4472449	0.6444236	0.9906306	0.0850013	0.9899515	0.5541642	0.5763565	0.9071209	0.0333031	0.9919249	0.1092809	0.8484122	0.4497550	0.0226231	0.6543815	0.6471572	0.0641991	0.9289509	0.4402689	0.9888631	0.9649443	0.1677414
850	0.2644551	0.1230009	0.7891540	0.9919633	0.0871942	0.5990403	0.3343047	0.2335335	0.5623749	0.9833520	0.0926265	0.8215754	0.9918849	0.9768594	0.0259607	0.9907728	0.9709686	0.3202419	0.1537336	0.0673750	0.4058194	0.8233315	0.0032283	0.0000000	0.6959896	0.8051254	0.0685707	0.9901082	0.9356122	0.9954824	0.5246978	0.3928071	0.9577338	0.4115784	0.0315214	0.1386046	0.2028363	0.3697410	0.9321141	0.9042901	0.8843800	0.3113508	0.2307590	0.6538336	0.8957740	0.1221633	0.9942569	0.9169578	0.3635697	0.9626033	0.1332930	0.5507425	0.2886254	0.2171529	0.4609168	0.8558851	0.6529481	0.2487747	0.5215992	0.3642762	0.0759990	0.9955723	0.7257521	0.8227123	0.6120807	0.6905042	0.0684971	0.7413368	0.7519340	0.3785493	0.2666594	0.0879756	0.9967732	0.2187485	0.4733073	0.7922625	0.5291491	0.9133168	0.4576933	0.6897381	0.9887749	0.0890140	0.9865907	0.5542739	0.5762792	0.9062818	0.0274929	0.9925842	0.1118889	0.8422196	0.4471223	0.0219428	0.6584980	0.6399581	0.0448661	0.9268107	0.4479563	0.9960392	0.9696238	0.1656310
