"Time"	G1	G83	G2	G50	G3	G87	G4	G92	G5	G36	G6	G46	G7	G27	G8	G59	G9	G94	G10	G48	G11	G67	G12	G22	G13	G14	G63	G15	G66	G16	G47	G17	G18	G69	G19	G93	G20	G86	G21	G57	G23	G24	G72	G25	G26	G38	G28	G61	G29	G31	G30	G51	G97	G32	G88	G33	G34	G79	G35	G81	G96	G37	G90	G39	G40	G65	G41	G42	G43	G44	G68	G45	G58	G73	G100	G49	G64	G98	G52	G78	G53	G54	G55	G56	G89	G60	G62	G85	G75	G70	G71	G77	G74	G84	G76	G95	G80	G91	G82	G99
850	0.0535121	0.2112635	0.0991722	0.0958468	0.2754265	0.9496358	0.1114450	0.0832841	0.4392723	0.8806089	0.2589810	0.0098417	0.6661401	0.0529987	0.0030184	0.0249754	0.0303025	0.0266715	0.0385110	0.0394562	0.4590501	0.4170332	0.9882076	0.3048660	0.1659028	0.9886763	0.6803695	0.0736359	0.9352827	0.6068447	0.7577189	0.4969600	0.5403882	0.9051478	0.9953963	0.2199962	0.8343439	0.0951066	0.4701557	0.3655200	0.0315417	0.9215825	0.8781499	0.7616616	0.8388609	0.3600457	0.5967743	0.9491084	0.5536156	0.9257880	0.0615672	0.8745568	0.0257113	0.2695131	0.0815446	0.9879947	0.6417260	0.1014690	0.0677039	0.9917266	0.0948015	0.9472347	0.4245211	0.0272141	0.3750567	0.3324881	0.9848571	0.7670089	0.1204346	0.3112427	0.8807747	0.0081208	0.9915336	0.9405845	0.0517512	0.5286506	0.9222432	0.4586492	0.1445028	0.9136046	0.4071763	0.9910569	0.7055951	0.0782741	0.8027960	0.4320266	0.2091346	0.4017917	0.1313760	0.0202559	0.8878914	0.1119720	0.6518972	0.7513461	0.0051760	0.5630211	0.0460114	0.9605412	0.9067364	0.0326260
900	0.0552709	0.2081148	0.1028630	0.0954717	0.2731689	0.9451367	0.0934702	0.0936786	0.4352563	0.8797430	0.2559440	0.0115332	0.6689598	0.0580877	0.0058077	0.0219620	0.0266681	0.0225321	0.0367113	0.0398586	0.4560376	0.4193739	0.9921116	0.2755155	0.1670387	0.9856903	0.6822460	0.0635537	0.9697748	0.6042103	0.7554951	0.3957691	0.3130469	0.8569757	0.9905158	0.2181593	0.8267127	0.0965066	0.4624355	0.2925903	0.0329053	0.9166332	0.8812875	0.7614717	0.8401760	0.3579872	0.6159334	0.9457423	0.5630223	0.9087567	0.0567954	0.8745951	0.0244822	0.2645013	0.0738116	0.9923171	0.7047808	0.0954699	0.0681933	0.9964498	0.0942057	0.9529182	0.4212475	0.0214753	0.3753111	0.3272723	0.9871727	0.7639218	0.1236270	0.3104671	0.8900531	0.0078307	0.9884687	0.9692288	0.0473163	0.5384272	0.9250399	0.4605353	0.1645560	0.8857138	0.4178133	0.9943848	0.3316305	0.2028946	0.8036509	0.4227374	0.2098260	0.4031550	0.0763320	0.0155819	0.8800754	0.1128356	0.6485835	0.7471769	0.0101100	0.5539248	0.0451132	0.9584076	0.9151584	0.0333690
950	0.0545757	0.2161781	0.1047746	0.0965724	0.2709150	0.9430132	0.0798964	0.1068278	0.4330491	0.8796848	0.2652512	0.0054198	0.6737482	0.0505741	0.0023295	0.0273730	0.0337486	0.0213709	0.0380166	0.0383848	0.4601832	0.4167358	0.9920261	0.2632910	0.1664801	0.9889079	0.6877137	0.0629883	0.9827482	0.6023851	0.7604714	0.3329224	0.1569965	0.7238641	0.9839916	0.2169973	0.8250833	0.0967183	0.4588939	0.2641754	0.0372223	0.9239747	0.8803498	0.7649443	0.8318124	0.3597379	0.6255632	0.9511670	0.5687548	0.8965820	0.0584428	0.8760572	0.0197371	0.2676723	0.0667052	0.9886844	0.7602455	0.1018021	0.0708683	0.9949050	0.0919290	0.9512258	0.4225664	0.0238921	0.3688394	0.3301483	0.9921886	0.7664212	0.1208591	0.3118709	0.8923120	0.0044545	0.9913788	0.9826751	0.0451996	0.5293039	0.9181286	0.4547972	0.1724327	0.8546641	0.4300796	0.9916641	0.1524635	0.6218556	0.7978861	0.4160953	0.2127439	0.3979085	0.0557952	0.0184271	0.8831853	0.1140644	0.6530458	0.7437252	0.0074176	0.5477543	0.0377607	0.9536969	0.9190366	0.0366468
1000	0.0539489	0.2115856	0.1058722	0.0966124	0.2759547	0.9433491	0.0798462	0.1375705	0.4427752	0.8818754	0.2706462	0.0115471	0.6744508	0.0533636	0.0005053	0.0279781	0.0293058	0.0205842	0.0367773	0.0409879	0.4594498	0.4174163	0.9952097	0.2636330	0.1659090	0.9878396	0.6875898	0.0628987	0.9895021	0.6003942	0.7581936	0.2966629	0.0881738	0.4892846	0.7912341	0.2230356	0.8207848	0.1005166	0.4548074	0.2443105	0.0415442	0.9208443	0.8849236	0.7655241	0.8378074	0.3585443	0.6301358	0.9490479	0.5775873	0.8903479	0.0615587	0.8727665	0.0173350	0.2608517	0.0666183	0.9903960	0.8050654	0.0988366	0.0706401	0.9891068	0.0945343	0.9583050	0.4211284	0.0255372	0.3658966	0.3253179	0.9850546	0.7644843	0.1251722	0.3115926	0.8928781	0.0043171	0.9954080	0.9852695	0.0458684	0.5305419	0.9256027	0.4552807	0.1836946	0.8238534	0.4293776	0.9945306	0.0844304	0.9059011	0.8047803	0.4096505	0.2119116	0.3983532	0.0483636	0.0196526	0.8808522	0.1117136	0.6464319	0.7410709	0.0113690	0.5368584	0.0441035	0.9548203	0.9255873	0.0303044

0	0.0546186	0.2107095	0.1025345	0.0964197	0.2701744	0.9419838	0.5919947	0.0817690	0.4423582	0.8758338	0.2923198	0.0169369	0.6886092	0.0552271	0.0036210	0.0264000	0.0283335	0.0255958	0.0395157	0.0393681	0.4595576	0.4205552	0.9941991	0.2660368	0.1664187	0.9818442	0.6852295	0.0629820	0.9931680	0.6028479	0.7568061	0.2590679	0.0472515	0.0510353	0.2249652	0.9610729	0.8195109	0.0977375	0.4375970	0.2273440	0.0301419	0.9195798	0.8776077	0.7604175	0.8473630	0.3557108	0.3109556	0.8433587	0.5555030	0.8907232	0.0617866	0.8737628	0.0218209	0.2617290	0.0693061	0.9911882	0.8509917	0.0966120	0.0621181	0.9942621	0.0958407	0.9133458	0.4192020	0.0262564	0.3106318	0.2537401	0.9851748	0.7633038	0.1232867	0.8488913	0.5622963	0.0045411	0.9883496	0.9865883	0.0505476	0.5296927	0.9226614	0.4554826	0.1979194	0.7516978	0.4357732	0.2716954	0.0346537	0.9902503	0.8004045	0.5123144	0.2118966	0.4058374	0.0431314	0.0135749	0.8866704	0.1161303	0.6474717	0.7438187	0.0078215	0.4834311	0.0431313	0.9564815	0.3457460	0.0283048
50	0.0567733	0.1235527	0.1009595	0.0935339	0.2702859	0.2525480	0.4656317	0.0853389	0.4350282	0.8759000	0.2899126	0.4506918	0.6272818	0.0142278	0.0379131	0.0212720	0.0237188	0.6662582	0.0308499	0.0399258	0.1413120	0.3412587	0.9122717	0.2742761	0.7669321	0.9109008	0.6847400	0.0636900	0.5969406	0.5399263	0.7575809	0.1562914	0.0432786	0.0556922	0.2246692	0.9607902	0.8165784	0.0981543	0.4413374	0.3469188	0.0332072	0.9499693	0.8806435	0.7750611	0.8688385	0.3559872	0.3103241	0.8502256	0.5587497	0.8792731	0.2285005	0.4306411	0.0246371	0.1281496	0.0551106	0.9924961	0.6063923	0.0331798	0.0633967	0.8326789	0.0936056	0.9575639	0.4194030	0.0299594	0.3094481	0.2616419	0.9888853	0.7727495	0.1823955	0.8485069	0.5651238	0.5991116	0.9863912	0.5407668	0.0483898	0.5313818	0.9250215	0.4964025	0.1991622	0.5893733	0.4026516	0.2696868	0.0285643	0.9951682	0.8819242	0.1987382	0.6012810	0.4055418	0.0268372	0.0164603	0.8821386	0.1149414	0.6447272	0.8661630	0.0072852	0.4731318	0.0403284	0.9556319	0.0754182	0.0295217
100	0.0516578	0.1061973	0.1023680	0.0975329	0.2719135	0.0891474	0.4920939	0.0825051	0.4385011	0.8794554	0.2925555	0.4519909	0.6158984	0.0037574	0.0482672	0.0223803	0.0295466	0.8751783	0.0370796	0.0356275	0.0474321	0.1838911	0.9025881	0.2867566	0.9030664	0.5463890	0.5684347	0.0604522	0.4655660	0.3281920	0.7796194	0.1704507	0.0416225	0.0489809	0.2208504	0.9618801	0.8213756	0.0949310	0.4400585	0.3871835	0.0215578	0.9478984	0.8839926	0.7800796	0.9278270	0.3529701	0.3092329	0.8424341	0.5711937	0.8756395	0.5608643	0.2126338	0.0231741	0.0918361	0.0457239	0.9994538	0.5497810	0.0136149	0.0628381	0.7628113	0.0941167	0.9841420	0.4246919	0.1097293	0.3130230	0.2553675	0.9858229	0.7886007	0.2957973	0.8487809	0.5645073	0.7383846	0.8734531	0.3455268	0.0515187	0.5286078	0.9213405	0.6542685	0.1753338	0.5648241	0.3330828	0.2532798	0.0344930	0.9899038	0.9011549	0.1027448	0.6489008	0.3993987	0.0405121	0.0189222	0.8832666	0.1113008	0.5779982	0.9191371	0.0103419	0.4446830	0.0488223	0.9497647	0.0485063	0.0307798
150	0.0527987	0.1000017	0.1009414	0.0982234	0.2661222	0.0511935	0.5119402	0.0795471	0.4409816	0.8803719	0.2914142	0.4455666	0.6150097	0.0023954	0.0510822	0.0232969	0.0288082	0.9441851	0.0356960	0.0380192	0.0161365	0.0921394	0.9011029	0.2975361	0.9319949	0.3010008	0.3141004	0.0517321	0.4177886	0.1757036	0.8511759	0.2022293	0.0342642	0.0462149	0.2310785	0.9634003	0.8302672	0.0981356	0.4418276	0.4086118	0.0185406	0.9526776	0.8877778	0.7886942	0.9637624	0.3347861	0.3094215	0.8454445	0.5806374	0.8700662	0.7581334	0.1031371	0.0233804	0.0815686	0.0403479	0.9901081	0.5199731	0.0041838	0.0553122	0.7356485	0.0941558	0.9893189	0.4156494	0.3432199	0.2865884	0.2515490	0.9867388	0.8016493	0.3555989	0.8604974	0.5678638	0.7747102	0.7234954	0.2572613	0.0478959	0.5334629	0.9207896	0.8214750	0.1439092	0.6026368	0.2942975	0.2159578	0.0347602	0.9931732	0.8998579	0.0747212	0.6336105	0.3498699	0.0648734	0.0182182	0.8854540	0.1147255	0.4342635	0.9389894	0.0086766	0.4226459	0.0452051	0.9415328	0.0416201	0.0301496
200	0.0569794	0.1048023	0.1069724	0.0975216	0.2526799	0.0458720	0.5197263	0.0825070	0.4455494	0.8808872	0.2909855	0.4501647	0.6175848	0.0004341	0.0583251	0.0253063	0.0253898	0.9651650	0.0405029	0.0373356	0.0074657	0.0661897	0.9020515	0.3067242	0.9343630	0.2076098	0.1665074	0.0457203	0.3989525	0.0936139	0.9091854	0.2203508	0.0392482	0.0409453	0.2244036	0.9612504	0.8694435	0.0958270	0.4365395	0.4140757	0.0278095	0.9521104	0.8812738	0.7811320	0.9798531	0.3296774	0.3087480	0.8458619	0.5862693	0.8639292	0.8513513	0.0503877	0.0276528	0.0728216	0.0441945	0.9830539	0.4982679	0.0049864	0.0572760	0.7256747	0.0929029	0.9904498	0.4110099	0.5577390	0.2768567	0.2397891	0.9874094	0.8109848	0.3778172	0.8841203	0.5586071	0.7850342	0.6263668	0.2217022	0.0534899	0.5292835	0.9234132	0.9246626	0.1114884	0.6515839	0.2785772	0.1808876	0.0314924	0.9886520	0.8894712	0.0658448	0.6195842	0.2488838	0.0894771	0.0186967	0.8854799	0.1087873	0.3008178	0.9382120	0.0020121	0.4183593	0.0423528	0.9342638	0.0416959	0.0344400
250	0.0520999	0.1002900	0.0967660	0.0948901	0.2348865	0.0397352	0.5238934	0.0838317	0.4393880	0.8812374	0.2828101	0.4502709	0.6151368	0.0000000	0.0501509	0.0208493	0.0303621	0.9764205	0.0330412	0.0386249	0.0011788	0.0499949	0.8989742	0.3038562	0.9365545	0.1681158	0.1073728	0.0450755	0.3923915	0.0554705	0.9578700	0.2306139	0.0451311	0.0427100	0.2217135	0.9620293	0.9215000	0.0913687	0.4226788	0.4232745	0.0189235	0.9468319	0.8923505	0.7824781	0.9865827	0.3203156	0.3053353	0.8492591	0.5870195	0.8543598	0.9033402	0.0226326	0.0197430	0.0759267	0.0398968	0.8947114	0.4865035	0.0032488	0.0634344	0.7222828	0.0940604	0.9913913	0.3988513	0.6605591	0.2721367	0.2294303	0.9878393	0.8124131	0.3842035	0.9136941	0.5493879	0.7845265	0.5792176	0.2051835	0.0502791	0.5354927	0.9222828	0.9682114	0.1021604	0.6895476	0.2668183	0.1562300	0.0453528	0.9917569	0.8777667	0.0612119	0.6126735	0.1616225	0.1152379	0.0199129	0.8844879	0.1101368	0.2256324	0.9227900	0.0116639	0.4216502	0.0479639	0.9306855	0.0402952	0.0324740
300	0.0576630	0.1034611	0.1044559	0.0947244	0.2231855	0.0372407	0.5222050	0.0833537	0.4466013	0.8811695	0.2695469	0.4549688	0.6255894	0.0000000	0.0532692	0.0259264	0.0270610	0.9747783	0.0362512	0.0410456	0.0032594	0.0454417	0.9011556	0.3058326	0.9391751	0.1552014	0.0821150	0.0493277	0.3925433	0.0398788	0.9702372	0.2335184	0.0393168	0.0444166	0.2240361	0.9612523	0.9671202	0.0818194	0.4084766	0.4204957	0.0220363	0.9500607	0.8861487	0.7835304	0.9913350	0.3138664	0.2926131	0.8425983	0.5876790	0.8545207	0.9266893	0.0149006	0.0257939	0.0711315	0.0346966	0.7204476	0.4818656	0.0060463	0.0634015	0.7162729	0.0975134	0.9941520	0.3936230	0.6964302	0.2677299	0.2138632	0.9886211	0.8115692	0.3797210	0.9231221	0.5367025	0.7883757	0.5609814	0.1986494	0.0486378	0.5327125	0.9240587	0.9825978	0.0829372	0.7095669	0.2724226	0.1562930	0.0504865	0.9903389	0.8723031	0.0614383	0.6109286	0.1106891	0.1243920	0.0143447	0.8818361	0.1105356	0.1939262	0.9080238	0.0099826	0.4418883	0.0429488	0.9267439	0.0455742	0.0336218
350	0.0566714	0.1030130	0.0991956	0.0976759	0.2146133	0.0427910	0.5206815	0.0862839	0.4457311	0.8817394	0.2504860	0.4541862	0.6274731	0.0000657	0.0524585	0.0208141	0.0261374	0.9764445	0.0355493	0.0368651	0.0030805	0.0445488	0.9050166	0.3026801	0.9376041	0.1492760	0.0724654	0.0488873	0.3910742	0.0343042	0.9853086	0.2356935	0.0426959	0.0441901	0.2269945	0.9598470	0.9788661	0.0831905	0.4012002	0.4250054	0.0213907	0.9495636	0.8891651	0.7812077	0.9925380	0.3127917	0.2874530	0.8322410	0.5897953	0.8528552	0.9362844	0.0073276	0.0243937	0.0742061	0.0376770	0.5743413	0.4754108	0.0079007	0.0650145	0.7158528	0.0926178	0.9903401	0.3938911	0.7068710	0.2703300	0.2118117	0.9891788	0.8102546	0.3782759	0.9331955	0.5314534	0.7849307	0.5528565	0.1966835	0.0541671	0.5384141	0.9214916	0.9858529	0.0876418	0.7244153	0.2812785	0.1615584	0.0577280	0.9868496	0.8659809	0.0606419	0.6107601	0.0926514	0.1303181	0.0161104	0.8868536	0.1103667	0.1781908	0.9013764	0.0114005	0.4462877	0.0467178	0.9246109	0.0425309	0.0324689
400	0.0592798	0.1020725	0.1015444	0.0953366	0.2095385	0.0392181	0.5195422	0.0838055	0.4497335	0.8847056	0.2337328	0.4531105	0.6394618	0.0029778	0.0535960	0.0238163	0.0277601	0.9733196	0.0340879	0.0343193	0.0000000	0.0433877	0.9017847	0.3043278	0.9384233	0.1512194	0.0729170	0.0473007	0.3990961	0.0306856	0.9851951	0.2381861	0.0409593	0.0470478	0.2245471	0.9617708	0.9878986	0.0873336	0.3912210	0.4278894	0.0199463	0.9481193	0.8866390	0.7811734	0.9973590	0.3098200	0.2733942	0.8227119	0.5874725	0.8538839	0.9489961	0.0078456	0.0260821	0.0722905	0.0366653	0.4794222	0.4750923	0.0062643	0.0666012	0.7156983	0.0968558	0.9934731	0.3880496	0.7077735	0.2825760	0.2100989	0.9854531	0.8072805	0.3775000	0.9346669	0.5285454	0.7870213	0.5474214	0.1985336	0.0513458	0.5308969	0.9230175	0.9906643	0.0842657	0.7224702	0.2815582	0.1727631	0.0634733	0.9931073	0.8584271	0.0637439	0.6088973	0.0740561	0.1316334	0.0141529	0.8856860	0.1070835	0.1728810	0.8944155	0.0100023	0.4587702	0.0467694	0.9241585	0.0435676	0.0307956
450	0.0562003	0.1000772	0.1029400	0.0981802	0.2070671	0.0401109	0.5242005	0.0849755	0.4509719	0.8853151	0.2234777	0.4477750	0.6486075	0.0000000	0.0569717	0.0192668	0.0261522	0.9795399	0.0416518	0.0393964	0.0050628	0.0460645	0.8995590	0.3071976	0.9368402	0.1544633	0.0629306	0.0456620	0.3974250	0.0315624	0.9882118	0.2387996	0.0409340	0.0512280	0.2279694	0.9640650	0.9904338	0.0873721	0.3826067	0.4228560	0.0228645	0.9495353	0.8892469	0.7797074	0.9925960	0.3143144	0.2677570	0.8141198	0.5838979	0.8472824	0.9508088	0.0003670	0.0301769	0.0704437	0.0381794	0.4307345	0.4768014	0.0054292	0.0594454	0.7188139	0.0978093	0.9889812	0.3879316	0.7075765	0.2889957	0.2122057	0.9835341	0.8005793	0.3813744	0.9261215	0.5257278	0.7878065	0.5483795	0.1940015	0.0539869	0.5335145	0.9220467	0.9983445	0.0861695	0.7266818	0.2886266	0.1863587	0.0660714	0.9929779	0.8529410	0.0637888	0.6085139	0.0696666	0.1344168	0.0132501	0.8826923	0.1057725	0.1706296	0.8860029	0.0082271	0.4661645	0.0383741	0.9267691	0.0446711	0.0310891
500	0.0553846	0.0988249	0.1066430	0.0979927	0.2072214	0.0426140	0.5155847	0.0869671	0.4475408	0.8828466	0.2137073	0.4566703	0.6509042	0.0010130	0.0535735	0.0248279	0.0301053	0.9786836	0.0365431	0.0432378	0.0029178	0.0455604	0.9042051	0.3067028	0.9421772	0.1512896	0.0663224	0.0455222	0.3871324	0.0302531	0.9895668	0.2385308	0.0435859	0.0444768	0.2247870	0.9592772	0.9845211	0.0835440	0.3822897	0.4325797	0.0224247	0.9521253	0.8919110	0.7815468	0.9941443	0.3109871	0.2638269	0.8062734	0.5882511	0.8522980	0.9517610	0.0028329	0.0219807	0.0749116	0.0358638	0.4048180	0.4777100	0.0029491	0.0606873	0.7170162	0.0935009	0.9971185	0.3896213	0.7049647	0.2958945	0.2224032	0.9920056	0.8029170	0.3750795	0.9221097	0.5301889	0.7865331	0.5424328	0.1925652	0.0484958	0.5318204	0.9271149	0.9952343	0.0893890	0.7278618	0.2946416	0.1982704	0.0704392	0.9908296	0.8565094	0.0638567	0.6069173	0.0705664	0.1366237	0.0140280	0.8843127	0.1080465	0.1718479	0.8865695	0.0095728	0.4643114	0.0439191	0.9197923	0.0380090	0.0318737
550	0.0587215	0.1767885	0.1007107	0.0932705	0.2007951	0.7502184	0.8074775	0.0849943	0.4466768	0.8824575	0.2060162	0.0096859	0.7150110	0.0431440	0.0207396	0.0243971	0.0283684	0.3350979	0.0376322	0.0391288	0.3013463	0.0509676	0.9850599	0.2911772	0.3384838	0.2333755	0.0687806	0.0427459	0.7842092	0.0499379	0.9842826	0.7022949	0.1218133	0.0518517	0.2230459	0.9620185	0.9923322	0.0859686	0.3773231	0.3069750	0.0257118	0.9217541	0.8814054	0.7621311	0.9902611	0.3123157	0.2644733	0.8048821	0.5912080	0.8615623	0.9411220	0.0600481	0.0270572	0.2106865	0.0386814	0.4008631	0.6866415	0.0694384	0.0622534	0.8815020	0.0900153	0.9855676	0.3920144	0.6909676	0.2991206	0.2258963	0.9888703	0.7882830	0.3138004	0.9143898	0.5248150	0.1992304	0.6231462	0.5676589	0.0468832	0.5335234	0.9277316	0.9925269	0.1011514	0.9220293	0.3687101	0.2084311	0.1031318	0.9860818	0.7256603	0.4115249	0.1360125	0.0672079	0.1765290	0.0135055	0.8828419	0.1111468	0.1678859	0.5208169	0.0080147	0.4811836	0.0433563	0.9292251	0.3084793	0.0327201
600	0.0534280	0.1924157	0.1083647	0.0999658	0.1997589	0.9153346	0.7572178	0.0809212	0.4468673	0.8785064	0.2071263	0.0086025	0.7348467	0.0533436	0.0060987	0.0243085	0.0283295	0.1243578	0.0387719	0.0421630	0.4081465	0.0933203	0.9962260	0.2804609	0.2080094	0.5873301	0.0821140	0.0472910	0.9261100	0.2027875	0.9930271	0.8022310	0.5352687	0.3059995	0.2257439	0.9638794	0.9904314	0.0838692	0.3772229	0.2697120	0.0240828	0.9190554	0.8837638	0.7652193	0.9626747	0.3092163	0.2660785	0.8058285	0.5893611	0.8662825	0.8875889	0.0915242	0.0215335	0.2471911	0.0435869	0.4286041	0.7562449	0.0912637	0.0626548	0.9427546	0.0931937	0.9538062	0.3869762	0.5171881	0.3042676	0.2365216	0.9870956	0.7546998	0.1730255	0.8732830	0.5329031	0.0519196	0.8090062	0.7926468	0.0483683	0.5336508	0.9253818	0.9926259	0.1433203	0.9456105	0.6325108	0.5933043	0.1004772	0.9844456	0.7143049	0.5185245	0.0544177	0.0707076	0.1108354	0.0136151	0.8820609	0.1117211	0.1642641	0.3727108	0.0073353	0.5158064	0.0502455	0.9413972	0.3423801	0.0291331
650	0.0567015	0.1983755	0.1014390	0.0959889	0.2049277	0.9613300	0.6652839	0.0838684	0.4403581	0.8802732	0.2062196	0.0060618	0.7376378	0.0562476	0.0014949	0.0264479	0.0318252	0.0629059	0.0402359	0.0359933	0.4441354	0.2017305	0.9946654	0.2699133	0.1739167	0.8519854	0.2222739	0.0500699	0.9677469	0.3710599	0.9834610	0.6674314	0.7115229	0.6517686	0.2310635	0.9599519	0.9897638	0.0856406	0.3788493	0.2480783	0.0291982	0.9164699	0.8846307	0.7631827	0.9222330	0.3155903	0.2737469	0.8108537	0.5773056	0.8735253	0.7369966	0.1032637	0.0287838	0.2610788	0.0525150	0.6051790	0.7918999	0.0958797	0.0614272	0.9734650	0.0954316	0.9139524	0.3907015	0.1996795	0.3238638	0.2435762	0.9861996	0.7323809	0.0782564	0.6315444	0.5598667	0.0172953	0.9295130	0.9045253	0.0510771	0.5291577	0.9258134	0.9887487	0.3020224	0.8575237	0.8514017	0.9482630	0.0708383	0.9821946	0.7440585	0.5444244	0.0503104	0.0855733	0.0701082	0.0162837	0.8845458	0.1085925	0.1731821	0.3034153	0.0079887	0.5360451	0.0437283	0.9451286	0.3475802	0.0258138
700	0.0544354	0.1908555	0.0986785	0.0933169	0.2070936	0.9671062	0.6271958	0.0861934	0.4406881	0.8796935	0.2033017	0.0065726	0.7344816	0.0550262	0.0027678	0.0213615	0.0292334	0.0351752	0.0314517	0.0394504	0.4589733	0.2981060	0.9924975	0.2646422	0.1686310	0.9419471	0.4370954	0.0495624	0.9838600	0.4958138	0.9588416	0.5000268	0.5971740	0.8129566	0.2295716	0.9566715	0.9894155	0.0841338	0.3795439	0.2356152	0.0341548	0.9166856	0.8814474	0.7621623	0.8926641	0.3214778	0.3166299	0.8172070	0.5651693	0.8714277	0.5028911	0.1155150	0.0263531	0.2627684	0.0600363	0.8424108	0.8242014	0.0975789	0.0594793	0.9830920	0.0952565	0.8972424	0.3899066	0.0488686	0.3431114	0.2569571	0.9865626	0.7245142	0.0443125	0.4318972	0.6522006	0.0104522	0.9771791	0.9598089	0.0476735	0.5321871	0.9325264	0.9900474	0.4719236	0.5475758	0.9318487	0.9890088	0.0499420	0.9894179	0.7662816	0.5503869	0.0752742	0.1396103	0.0509321	0.0170348	0.8854495	0.1135366	0.1702962	0.2787822	0.0133651	0.5257836	0.0408865	0.9490366	0.3510476	0.0340043
750	0.0576972	0.1984965	0.1013090	0.0981312	0.2068967	0.9695592	0.6071270	0.0810393	0.4348429	0.8814007	0.2032113	0.0093310	0.7379670	0.0511549	0.0026043	0.0285705	0.0271956	0.0286998	0.0327361	0.0407344	0.4690611	0.3634966	0.9946255	0.2657531	0.1686021	0.9760340	0.5758998	0.0575953	0.9919661	0.5566691	0.9102274	0.3852299	0.3384865	0.8376762	0.2280595	0.9627047	0.9737080	0.0837884	0.3839049	0.2346005	0.0355344	0.9227685	0.8812024	0.7632841	0.8670075	0.3336341	0.3995791	0.8581986	0.5615713	0.8858474	0.3051569	0.1434017	0.0236315	0.2596650	0.0609463	0.9419501	0.8369300	0.0980913	0.0613002	0.9885842	0.0919458	0.8949201	0.3961542	0.0112888	0.3363484	0.2749340	0.9865683	0.7388384	0.0408576	0.3502591	0.7598230	0.0089351	0.9887232	0.9829223	0.0510244	0.5291754	0.9232613	0.9932271	0.5833575	0.3026903	0.9596936	0.9924324	0.0388527	0.9916267	0.7877688	0.5415319	0.1076704	0.2346561	0.0456009	0.0202307	0.8833793	0.1116418	0.1707014	0.2633730	0.0094274	0.4634155	0.0449846	0.9524636	0.3516008	0.0318868
800	0.0560932	0.2031987	0.1056467	0.0939642	0.2136409	0.9663398	0.5955162	0.0844699	0.4393660	0.8839170	0.2043887	0.0129878	0.7341702	0.0571852	0.0000000	0.0260291	0.0291704	0.0282471	0.0375240	0.0409039	0.4730220	0.4049481	0.9968349	0.2632323	0.1662752	0.9809303	0.6350489	0.0575318	0.9909749	0.5898137	0.8622620	0.3206020	0.1563951	0.7349656	0.2269715	0.9661274	0.9451238	0.0877560	0.3921618	0.2330987	0.0359277	0.9248451	0.8838757	0.7632763	0.8542196	0.3402995	0.4919513	0.9009170	0.5564584	0.8893103	0.1850370	0.1860503	0.0248779	0.2705688	0.0598794	0.9763439	0.8439032	0.0960023	0.0631106	0.9933194	0.0947505	0.8968721	0.4040969	0.0012786	0.3101530	0.2784872	0.9863805	0.7486713	0.0512156	0.3246327	0.8328555	0.0081934	0.9879224	0.9875913	0.0470808	0.5349240	0.9236965	0.9867556	0.6345893	0.1898752	0.9758809	0.9886823	0.0336131	0.9910997	0.7951033	0.5128438	0.1560264	0.3106090	0.0407668	0.0209695	0.8847534	0.1134004	0.1679252	0.2700706	0.0066218	0.3634730	0.0463632	0.9532157	0.3449517	0.0307348
850	0.0556848	0.2083916	0.1040973	0.0978605	0.2256444	0.9687482	0.5954812	0.0855706	0.4346569	0.8809468	0.2035031	0.0051915	0.7289226	0.0582609	0.0029345	0.0244302	0.0275798	0.0239004	0.0355315	0.0405516	0.4735076	0.4270344	0.9905273	0.2598990	0.1659875	0.9829022	0.6677644	0.0589973	0.9929106	0.6106198	0.8160249	0.2906671	0.0822384	0.4973757	0.2264565	0.9635982	0.9036406	0.0889183	0.4003654	0.2291940	0.0325435	0.9216868	0.8856820	0.7675872	0.8511081	0.3508454	0.5644557	0.9280566	0.5565176	0.8906461	0.1244565	0.2773933	0.0213512	0.2687354	0.0647721	0.9896776	0.8450244	0.0937854	0.0605327	0.9969250	0.0922914	0.9223632	0.4040124	0.0094746	0.2562267	0.2643242	0.9826795	0.7551262	0.0748419	0.3155684	0.8687213	0.0077434	0.9966373	0.9932125	0.0529498	0.5314872	0.9274335	0.9824907	0.6628975	0.1540203	0.9776717	0.9924683	0.0287153	0.9914651	0.7981268	0.4770800	0.1827627	0.3577636	0.0424276	0.0151889	0.8820589	0.1135386	0.1713022	0.2614613	0.0113288	0.2642462	0.0481196	0.9610462	0.3496308	0.0286237
