"Time"	G1	G13	G2	G29	G3	G61	G4	G86	G5	G15	G6	G94	G7	G17	G8	G35	G9	G42	G10	G26	G11	G55	G12	G99	G85	G14	G54	G16	G32	G18	G79	G19	G59	G20	G21	G100	G22	G37	G23	G69	G24	G25	G89	G56	G27	G71	G28	G62	G45	G30	G31	G50	G77	G33	G98	G34	G36	G93	G38	G39	G46	G40	G90	G41	G58	G49	G43	G44	G76	G97	G47	G81	G48	G70	G51	G80	G52	G57	G53	G68	G75	G73	G84	G60	G65	G63	G64	G66	G91	G67	G95	G72	G74	G78	G82	G83	G87	G88	G92	G96
900	0.2002684	0.7088498	0.0343356	0.1065169	0.5464703	0.9508381	0.7045470	0.2845526	0.4558742	0.6419898	0.9836803	0.3759741	0.6985207	0.9939871	0.8412656	0.3843471	0.6830571	0.4917867	0.6884961	0.4999360	0.2028105	0.2015213	0.1404513	0.0641201	0.6458450	0.0496819	0.9819934	0.5705181	0.6719607	0.1265248	0.7923951	0.6589802	0.3201857	0.5331466	0.5203881	0.3047785	0.9836071	0.5175493	0.9378851	0.2144216	0.7515896	0.1856277	0.5718661	0.1441224	0.9043184	0.7790918	0.0977361	0.9897179	0.8261241	0.0552507	0.9575577	0.9721851	0.4940371	0.0570614	0.7585188	0.5708787	0.9934962	0.8157157	0.5929052	0.5272129	0.5734046	0.3778528	0.9426289	0.0546132	0.9935234	0.5677347	0.7351381	0.5438989	0.0689772	0.4775527	0.0174962	0.8560477	0.1037934	0.1935603	0.6656179	0.8785947	0.0723313	0.4163958	0.1363206	0.9459356	0.0970954	0.4636535	0.3176303	0.2845645	0.9662079	0.2362085	0.1298654	0.9489316	0.1614226	0.4902320	0.6498793	0.9381834	0.0755624	0.9697308	0.1581205	0.8681181	0.9418144	0.3160508	0.8547723	0.6953821
950	0.1959447	0.7301817	0.0360956	0.1073331	0.5426751	0.9480250	0.6968567	0.2811798	0.4487047	0.6565539	0.9887041	0.3688934	0.7130158	0.9865266	0.8445293	0.3832924	0.6859706	0.4975026	0.6526948	0.5075378	0.2173049	0.2463725	0.1407754	0.0610485	0.6165871	0.0529327	0.9876964	0.5931269	0.6707219	0.1008406	0.8569435	0.6559543	0.3167518	0.5493101	0.5518308	0.3259709	0.9869640	0.5168482	0.8769948	0.2368187	0.7558859	0.1965469	0.5721935	0.1514425	0.8949279	0.7807448	0.0976611	0.9926598	0.8270965	0.0550596	0.9591683	0.9736450	0.4889699	0.0545416	0.6758855	0.5919118	0.9915098	0.8226938	0.6296723	0.5258283	0.5725311	0.3688234	0.9440316	0.0544715	0.9910344	0.5666217	0.7402875	0.4996402	0.0653670	0.4826091	0.0160127	0.8658160	0.1029279	0.1935141	0.6638593	0.8706886	0.0657383	0.4106560	0.1315332	0.9258379	0.0999400	0.4611365	0.3131201	0.3325579	0.9601888	0.2344220	0.1316516	0.9418187	0.1611128	0.4916806	0.6560749	0.9559664	0.0767668	0.9723690	0.1555579	0.8693793	0.9306697	0.2828139	0.9167442	0.6965064
1000	0.1923996	0.7349062	0.0371211	0.1071851	0.5470479	0.9480400	0.6988238	0.2872813	0.4561195	0.6679493	0.9876682	0.3736648	0.7221282	0.9893713	0.8490118	0.3778401	0.6790355	0.5015330	0.5958591	0.5219980	0.2220182	0.2804168	0.1441737	0.0643001	0.5939913	0.0518838	0.9879106	0.6086401	0.6725264	0.0860217	0.8974852	0.6530650	0.3139730	0.5560124	0.5740049	0.3458844	0.9850084	0.5201404	0.8233572	0.2570539	0.7602003	0.2028652	0.5823350	0.1569139	0.8993657	0.7796019	0.0975965	0.9892709	0.8335684	0.0567885	0.9622520	0.9703529	0.4862767	0.0453638	0.6160189	0.6273955	0.9946885	0.8204125	0.6359253	0.5202574	0.5760381	0.3696409	0.9417250	0.0544649	0.9930335	0.5599186	0.7334187	0.4485872	0.0718108	0.4838433	0.0151074	0.8714751	0.1054107	0.1903798	0.6646016	0.8725339	0.0734959	0.4111385	0.1332330	0.8987774	0.0948842	0.4642472	0.3167806	0.3847841	0.9669239	0.2312586	0.1302435	0.9413359	0.1606476	0.4917753	0.6453805	0.9642602	0.0684723	0.9725853	0.1595446	0.8667118	0.9349822	0.2711289	0.9495754	0.6877295

0	0.1833160	0.7615504	0.0337280	0.1067548	0.5407897	0.9464241	0.6962489	0.2842453	0.4539870	0.6731954	0.9933647	0.3754714	0.6538036	0.9910307	0.7089800	0.5144574	0.6751596	0.5137001	0.4660556	0.6189548	0.2297901	0.3332905	0.1433537	0.0680557	0.5317900	0.0459194	0.9861989	0.4625716	0.6734986	0.0743879	0.9590436	0.6486398	0.3067157	0.3902054	0.6708481	0.4256229	0.9855747	0.5168711	0.8668020	0.2634775	0.7488114	0.2307581	0.6530279	0.2327498	0.9001151	0.7801908	0.0996388	0.9888548	0.8248894	0.0549043	0.9624130	0.9713423	0.4905969	0.0839476	0.7586068	0.6598760	0.9893912	0.8197489	0.5189320	0.5259703	0.5794705	0.3549898	0.9316544	0.0525359	0.9898979	0.5482148	0.7343081	0.3235332	0.1301080	0.4859366	0.0128021	0.8759458	0.0955130	0.1878884	0.6691871	0.8720696	0.0712172	0.4113399	0.1316407	0.8238726	0.1396138	0.4631675	0.3154906	0.3564713	0.9623629	0.2289800	0.1297288	0.9457628	0.1597091	0.4838447	0.5783984	0.9900805	0.0668719	0.9777723	0.1560153	0.8062588	0.9322130	0.2627014	0.9680414	0.6873458
50	0.1860191	0.5819226	0.0325705	0.1039084	0.5400300	0.9523199	0.7962664	0.2814391	0.4441829	0.6732878	0.9902877	0.2226835	0.8696480	0.9949595	0.2708933	0.5908641	0.6639678	0.5041019	0.4598293	0.6173281	0.2128683	0.3207914	0.6649169	0.1508721	0.5315423	0.0503110	0.9898706	0.4640044	0.7594515	0.0787138	0.9578835	0.6992734	0.3161674	0.3955548	0.6747016	0.4255608	0.9826410	0.5172879	0.8707496	0.1001820	0.7451155	0.4372833	0.7008128	0.2699332	0.8980886	0.7811360	0.0807186	0.9957300	0.8264728	0.8309555	0.6696089	0.9705020	0.4767003	0.3187836	0.8335823	0.6602333	0.7919456	0.4464081	0.5121334	0.4236295	0.5413698	0.3554155	0.9318747	0.0514869	0.9892515	0.5569338	0.7380179	0.3260619	0.1283103	0.4855347	0.0156304	0.7351208	0.0889299	0.0901081	0.6670297	0.8737339	0.0735759	0.4092903	0.1352006	0.6757544	0.1441987	0.4617548	0.3094766	0.3561103	0.9747555	0.0809518	0.4570331	0.9455356	0.1012671	0.4867297	0.5405810	0.9889513	0.0690625	0.9864211	0.1554798	0.8016657	0.9294106	0.2637360	0.4585843	0.6270092
100	0.1868593	0.5031734	0.0346807	0.1082543	0.5311687	0.9505194	0.8281308	0.2620694	0.4424799	0.6770727	0.9856071	0.1656341	0.9315605	0.9933552	0.1136935	0.7981558	0.5756837	0.5183889	0.4692079	0.6112780	0.1838281	0.2881499	0.8277945	0.4723560	0.6108916	0.0535368	0.9867218	0.4656496	0.7881034	0.0703856	0.9528695	0.7169009	0.3430940	0.3929146	0.6562495	0.4271344	0.9868513	0.5140693	0.8768635	0.0619883	0.7057194	0.4513970	0.7805579	0.2847916	0.9092840	0.7854135	0.0497501	0.9879539	0.8305753	0.9580238	0.2974032	0.9335872	0.4388704	0.3849251	0.9168832	0.6610904	0.7313535	0.3576325	0.4448144	0.3864745	0.4499661	0.3553113	0.9379343	0.0514111	0.9989861	0.5524813	0.7349563	0.3246376	0.1300214	0.4840680	0.0150863	0.7001805	0.0628774	0.0444071	0.6701761	0.8707332	0.0698589	0.4112791	0.1322084	0.6316952	0.1512800	0.4598042	0.3154797	0.3192334	0.9784218	0.0420037	0.5632885	0.9462423	0.0796205	0.4891911	0.4703727	0.9853713	0.0677564	0.9894505	0.1585407	0.7646153	0.9379031	0.2643217	0.3340151	0.4233972
150	0.2007410	0.4623336	0.0336417	0.1095370	0.5010161	0.9471158	0.8436441	0.2443258	0.4413130	0.6783164	0.9576600	0.1389302	0.9501606	0.9937439	0.0523190	0.9230127	0.3197626	0.6245790	0.4817645	0.6115760	0.1253149	0.2056457	0.8791906	0.6841331	0.6925829	0.0509322	0.9831508	0.4624202	0.7935932	0.0787073	0.9609691	0.7179296	0.3586667	0.3943279	0.6139467	0.4220780	0.9854427	0.5174317	0.9074629	0.0562470	0.6705950	0.4465088	0.8272322	0.2961336	0.9216159	0.7824383	0.0344172	0.9910058	0.8319309	0.9871588	0.1535003	0.7118545	0.4125385	0.4063772	0.9486303	0.6326772	0.7071811	0.3329542	0.3359354	0.3745043	0.3724393	0.3538930	0.9324244	0.0486370	0.9865349	0.5436427	0.7358740	0.3231500	0.1279189	0.4837905	0.0196596	0.6950200	0.0522022	0.0209031	0.6667465	0.8751826	0.0691365	0.4099377	0.1352603	0.6405558	0.1637710	0.4607956	0.3156403	0.2855303	0.9788418	0.0349551	0.5951989	0.9483156	0.0670503	0.4884868	0.4275325	0.9887997	0.0702604	0.9916236	0.1568825	0.7148094	0.9342865	0.2639884	0.2974450	0.2337578
200	0.2190950	0.4451067	0.0398382	0.1093690	0.4578975	0.9427162	0.8498468	0.2377278	0.4439956	0.6789718	0.9187198	0.1383755	0.9569722	0.9921293	0.0337905	0.9711708	0.0986750	0.8173270	0.5212285	0.6056795	0.0759004	0.1386469	0.8967070	0.7776958	0.7482056	0.0551455	0.9867178	0.4595954	0.7925185	0.0764259	0.9560461	0.7171959	0.3767087	0.3909815	0.5463216	0.4001504	0.9852876	0.5162724	0.9422673	0.0484883	0.6551789	0.4391625	0.8379529	0.2883180	0.9333127	0.7938872	0.0290377	0.9918399	0.8329894	0.9921292	0.0973398	0.3785469	0.4028585	0.4098252	0.9659501	0.6083558	0.6869783	0.3303017	0.2701082	0.3710493	0.3251756	0.3461226	0.9337115	0.0514823	0.9921276	0.5014680	0.7365505	0.3246625	0.1296780	0.4825076	0.0155334	0.6954194	0.0494127	0.0136945	0.6729920	0.8706799	0.0714322	0.4127662	0.1317441	0.6645299	0.1722048	0.4643526	0.3111818	0.2559138	0.9778827	0.0353259	0.6049060	0.9453356	0.0588523	0.4889597	0.4178009	0.9824634	0.0675773	0.9922458	0.1502247	0.6807156	0.9314347	0.2633051	0.2892989	0.1300665
250	0.2255062	0.4241622	0.0297001	0.1070937	0.4123378	0.9255835	0.8535534	0.2337232	0.4369545	0.6792286	0.8844933	0.1403944	0.9527925	0.9912563	0.0152809	0.9816067	0.0260190	0.9324127	0.5644649	0.5956956	0.0423560	0.1031473	0.8988556	0.8065189	0.7877760	0.0508603	0.9902936	0.4603807	0.7918875	0.0729866	0.9643264	0.7189696	0.3885406	0.3925787	0.4965162	0.3722519	0.9825940	0.5146069	0.9618109	0.0498029	0.6296196	0.4305753	0.8543249	0.2870267	0.9418288	0.7976983	0.0285606	0.9972015	0.8316985	0.9884320	0.0835683	0.1862268	0.3885900	0.4185518	0.9666847	0.5810710	0.6752590	0.3276399	0.2593308	0.3703644	0.3027580	0.3217633	0.9254295	0.0519557	0.9967291	0.4460173	0.7369900	0.3241204	0.1328711	0.4858679	0.0161107	0.6925285	0.0506831	0.0127640	0.6709495	0.8768408	0.0699102	0.4130424	0.1397831	0.6919753	0.1672983	0.4609209	0.3207023	0.2454023	0.9774283	0.0355832	0.6071473	0.9435716	0.0624176	0.4901473	0.4310257	0.9824857	0.0666171	0.9883358	0.1598784	0.6574872	0.9370448	0.2641467	0.2857058	0.0759285
300	0.2384258	0.4145840	0.0374146	0.1071283	0.3775865	0.9064595	0.8517399	0.2305135	0.4437503	0.6789473	0.8660588	0.1497037	0.9578586	0.9883732	0.0143037	0.9912917	0.0047659	0.9629700	0.6190261	0.5811411	0.0300672	0.0951625	0.9026880	0.8198595	0.8150481	0.0501799	0.9893931	0.4652057	0.7940209	0.0719572	0.9553182	0.7183412	0.3851141	0.3929808	0.4680403	0.3423345	0.9900278	0.5082331	0.9706494	0.0424233	0.6221587	0.4320702	0.8490173	0.2823397	0.9489302	0.7999976	0.0242237	0.9954981	0.8315582	0.9921789	0.0774707	0.1134765	0.3919411	0.4163302	0.9634871	0.5610997	0.6708600	0.3300840	0.2784275	0.3655297	0.2949803	0.2856525	0.9153502	0.0507287	0.9931466	0.3985849	0.7377820	0.3250425	0.1295365	0.4779845	0.0147084	0.6958027	0.0545576	0.0236559	0.6707224	0.8743321	0.0713293	0.4115613	0.1286845	0.7094588	0.1696283	0.4640224	0.3181718	0.2375228	0.9811671	0.0384451	0.6085577	0.9421807	0.0594027	0.4844974	0.4503121	0.9801262	0.0697942	0.9866471	0.1581988	0.6564555	0.9320306	0.2627880	0.2904090	0.0533205
350	0.2415842	0.4047697	0.0321651	0.1101808	0.3513688	0.8933772	0.8501677	0.2321176	0.4426631	0.6792926	0.8560392	0.1536140	0.9522184	0.9918607	0.0118937	0.9875891	0.0003212	0.9732076	0.6581871	0.5579154	0.0229687	0.0943256	0.9070705	0.8206747	0.8298473	0.0484213	0.9890662	0.4649830	0.7932151	0.0724501	0.9599258	0.7190798	0.3894074	0.3912660	0.4518457	0.3168483	0.9842463	0.5118128	0.9777573	0.0445443	0.6152306	0.4305424	0.8516365	0.2711927	0.9517297	0.8040936	0.0294429	0.9932809	0.8333853	0.9925745	0.0736848	0.0831666	0.3894377	0.4200924	0.9673052	0.5569875	0.6648120	0.3317530	0.3127413	0.3657525	0.2850318	0.2440704	0.8957089	0.0508718	0.9902800	0.3796638	0.7383482	0.3271401	0.1294176	0.4815477	0.0184840	0.6922195	0.0559326	0.0488750	0.6775752	0.8805305	0.0684910	0.4094525	0.1356772	0.7241013	0.1700415	0.4605851	0.3171623	0.2314356	0.9806627	0.0387281	0.6095585	0.9460278	0.0595506	0.4860988	0.4733521	0.9754847	0.0691943	0.9899775	0.1596164	0.6457975	0.9357989	0.2620314	0.2872165	0.0415852
400	0.2461671	0.3976125	0.0345175	0.1078900	0.3337300	0.8722400	0.8489750	0.2290235	0.4465342	0.6820748	0.8526580	0.1561069	0.9562132	0.9947834	0.0124153	0.9910199	0.0012792	0.9723135	0.6823993	0.5381344	0.0143178	0.0934425	0.9040043	0.8236812	0.8416632	0.0517627	0.9930672	0.4634767	0.8014575	0.0714003	0.9548344	0.7209920	0.3880206	0.3929648	0.4373711	0.3011714	0.9866697	0.5171024	0.9749691	0.0464084	0.6102984	0.4284849	0.8485044	0.2606231	0.9574330	0.8039389	0.0243351	0.9934429	0.8309642	0.9946912	0.0802511	0.0762318	0.3906829	0.4174190	0.9666277	0.5500332	0.6648166	0.3300085	0.3434630	0.3661312	0.2872427	0.2195179	0.8518379	0.0503729	0.9945388	0.3678275	0.7346289	0.3277178	0.1294337	0.4848003	0.0206169	0.6942760	0.0544340	0.0820719	0.6757937	0.8735935	0.0698335	0.4125236	0.1314111	0.7227611	0.1600955	0.4587841	0.3164331	0.2370218	0.9759607	0.0417818	0.6085262	0.9320840	0.0584628	0.4838951	0.4832707	0.9662320	0.0702541	0.9892553	0.1582180	0.6488124	0.9358504	0.2622677	0.2882135	0.0352342
450	0.2436557	0.3921947	0.0359149	0.1107548	0.3228984	0.8587180	0.8535503	0.2299210	0.4476845	0.6825510	0.8540620	0.1530494	0.9582553	0.9904691	0.0155566	0.9866018	0.0000000	0.9791090	0.7045210	0.5298436	0.0202656	0.0962587	0.9018313	0.8270097	0.8474422	0.0554703	0.9844304	0.4618673	0.7998611	0.0734418	0.9554846	0.7213713	0.3881292	0.3964098	0.4330052	0.2914631	0.9868422	0.5176442	0.9681211	0.0411515	0.6113850	0.4295824	0.8506092	0.2487998	0.9531098	0.8098753	0.0243362	0.9935739	0.8273580	0.9886261	0.0792243	0.0664670	0.3946010	0.4136273	0.9682145	0.5466799	0.6666224	0.3291102	0.3556817	0.3698290	0.2877101	0.1979792	0.7997473	0.0509271	0.9933419	0.3614879	0.7327134	0.3239357	0.1336935	0.4826975	0.0190126	0.6950529	0.0569852	0.1029827	0.6791518	0.8767485	0.0687499	0.4196501	0.1310932	0.7281816	0.1572131	0.4603851	0.3148649	0.2370315	0.9713721	0.0411003	0.6093553	0.9200666	0.0605432	0.4826909	0.4860070	0.9582165	0.0707354	0.9843188	0.1564427	0.6508955	0.9274566	0.2652077	0.2893046	0.0334641
500	0.2425613	0.3898915	0.0396195	0.1105774	0.3178126	0.8506851	0.8448238	0.2318043	0.4441918	0.6799915	0.8524281	0.1632416	0.9550265	0.9928405	0.0120714	0.9922017	0.0034641	0.9784006	0.7069779	0.5244167	0.0174926	0.0958101	0.9064931	0.8266684	0.8576201	0.0524499	0.9883324	0.4617384	0.7895951	0.0727610	0.9556783	0.7210081	0.3908319	0.3892522	0.4246658	0.2787808	0.9800698	0.5140183	0.9665600	0.0510814	0.6099921	0.4320632	0.8529336	0.2418455	0.9548619	0.8072522	0.0224982	0.9914991	0.8317003	0.9938898	0.0788588	0.0682988	0.3863368	0.4153075	0.9658097	0.5416284	0.6673452	0.3265949	0.3676522	0.3686949	0.2837629	0.1967458	0.7467102	0.0491693	0.9943560	0.3636558	0.7411850	0.3283595	0.1275681	0.4864407	0.0219722	0.6937777	0.0516751	0.1180265	0.6741114	0.8754858	0.0737518	0.4163669	0.1319173	0.7309999	0.1546317	0.4635434	0.3168701	0.2352336	0.9748067	0.0402256	0.6093758	0.9025981	0.0630273	0.4831541	0.4902651	0.9539925	0.0732429	0.9866831	0.1577878	0.6464630	0.9330006	0.2583851	0.2826365	0.0333383
550	0.2447056	0.5457834	0.0336325	0.1058574	0.3097970	0.8355995	0.7483372	0.2344992	0.4465603	0.6794629	0.9098693	0.3185927	0.7347463	0.9905332	0.2027739	0.9913157	0.0017265	0.9896860	0.7117486	0.5143991	0.0232393	0.0988999	0.3838637	0.7143406	0.8735544	0.0527720	0.9907980	0.4589551	0.7043944	0.0717709	0.9497752	0.6736974	0.3790753	0.3893057	0.4164755	0.2762466	0.9875537	0.5165198	0.9593427	0.1821912	0.6308731	0.1752941	0.8160204	0.1875683	0.9532202	0.8088714	0.0254229	0.9923065	0.8347065	0.9908383	0.0753441	0.0600015	0.4057677	0.1811791	0.9616824	0.5458415	0.8796291	0.7013159	0.3854769	0.4735857	0.3200946	0.1847882	0.7025731	0.0503047	0.9930135	0.3592948	0.7380507	0.3256952	0.1314753	0.4856194	0.0137390	0.8418673	0.0629274	0.3737467	0.6727604	0.8775228	0.0743323	0.4136223	0.1387644	0.9011373	0.1389633	0.4647276	0.3178685	0.2319626	0.9556908	0.2755498	0.2894122	0.8721756	0.1216300	0.4823422	0.5297562	0.9514818	0.0700001	0.9687895	0.1562279	0.6519954	0.9324379	0.2637787	0.7922056	0.0619977
600	0.2327527	0.6181840	0.0410092	0.1124855	0.3254350	0.8351564	0.7156878	0.2448136	0.4527526	0.6748246	0.9620786	0.3712685	0.6779333	0.9917837	0.2660267	0.9838415	0.0023432	0.9913991	0.7144378	0.5139042	0.0409245	0.0927978	0.2224705	0.3816708	0.8316858	0.0503088	0.9890400	0.4630320	0.6862184	0.0758521	0.9585782	0.6603465	0.3557844	0.3938314	0.4163866	0.2737120	0.9855290	0.5144502	0.9526428	0.2200716	0.6720839	0.1555808	0.7180876	0.1730597	0.9443584	0.8045576	0.0416421	0.9925115	0.8349568	0.9893069	0.0741625	0.0611557	0.4349254	0.1094985	0.9334183	0.5480522	0.9615736	0.7929348	0.4649770	0.5053138	0.4197017	0.1855322	0.6637661	0.0506029	0.9888442	0.3617836	0.7362760	0.3237277	0.1323826	0.4799013	0.0180132	0.8687717	0.0852451	0.5001930	0.6743808	0.8780861	0.0719685	0.4139851	0.1326221	0.9498433	0.1294512	0.4609649	0.3103220	0.2402518	0.9491286	0.3270598	0.2271458	0.8443406	0.1542973	0.4822108	0.6019825	0.9474395	0.0668412	0.9744245	0.1555466	0.6874116	0.9393259	0.2659552	0.9237350	0.2049767
650	0.2235719	0.6588414	0.0337153	0.1082829	0.3731407	0.8627097	0.7005099	0.2628768	0.4496033	0.6757290	0.9818084	0.3783249	0.6593037	0.9927606	0.2909437	0.9692178	0.0272959	0.9989084	0.7148205	0.5057970	0.0612111	0.0959748	0.1680295	0.1744176	0.7629009	0.0538365	0.9803293	0.4638033	0.6745029	0.0689690	0.9553009	0.6518129	0.3318432	0.3904057	0.4351929	0.2687128	0.9849650	0.5162317	0.9299318	0.2283542	0.7111478	0.1727512	0.6193460	0.1632110	0.9339864	0.8045650	0.0692325	0.9944791	0.8304314	0.9559207	0.0774621	0.0575927	0.4697850	0.0849102	0.8803283	0.5461701	0.9776741	0.8134149	0.5585581	0.5246331	0.5015169	0.1816612	0.6443626	0.0537701	0.9924417	0.3587739	0.7353768	0.3254923	0.1272742	0.4883771	0.0163127	0.8756338	0.1226938	0.5635267	0.6770759	0.8741453	0.0724295	0.4109364	0.1393441	0.9655941	0.1212970	0.4622540	0.3151117	0.2450693	0.9481051	0.3132157	0.2642121	0.8176529	0.1664801	0.4846945	0.6473223	0.9405410	0.0760393	0.9709272	0.1561982	0.7573308	0.9328098	0.2614602	0.9585810	0.3902438
700	0.2085286	0.6737393	0.0306776	0.1052656	0.4266577	0.8902481	0.7040321	0.2761196	0.4512141	0.6748460	0.9869242	0.3769135	0.6501027	0.9910753	0.3074277	0.9467940	0.1503832	0.9929404	0.6978954	0.5086665	0.0979036	0.0952538	0.1492941	0.0990189	0.7083954	0.0486782	0.9854045	0.4597615	0.6727810	0.0773896	0.9568527	0.6487246	0.3148591	0.3941361	0.4634912	0.2722005	0.9867306	0.5147089	0.8830805	0.2360117	0.7355485	0.1883955	0.5744372	0.1586771	0.9274741	0.7980304	0.0991052	0.9874570	0.8281860	0.5501066	0.0852411	0.0588018	0.4826188	0.0689467	0.8104833	0.5572452	0.9903987	0.8188937	0.6148100	0.5304680	0.5497103	0.1830434	0.6263081	0.0550407	0.9968359	0.3583653	0.7357303	0.3223820	0.1292040	0.4879406	0.0158730	0.8787150	0.1421112	0.6000545	0.6733596	0.8776257	0.0792550	0.4134345	0.1350014	0.9601552	0.1072364	0.4630128	0.3149732	0.2659813	0.9444579	0.2887402	0.3150057	0.7863807	0.1713960	0.4853158	0.6663854	0.9439616	0.0732432	0.9738538	0.1615711	0.8225007	0.9299686	0.2604092	0.9701968	0.5345223
750	0.2014124	0.6978770	0.0331149	0.1097319	0.4677834	0.9163800	0.7007720	0.2775185	0.4458012	0.6768180	0.9898297	0.3762902	0.6527920	0.9870797	0.3182011	0.9405905	0.3495641	0.9735441	0.6764597	0.5114209	0.1471484	0.1031602	0.1461960	0.0778065	0.6666326	0.0530491	0.9916024	0.4640207	0.6749462	0.0747383	0.9544295	0.6474273	0.3095582	0.3910946	0.4988209	0.2931471	0.9829761	0.5141898	0.8310274	0.2563885	0.7465593	0.2065784	0.5733186	0.1583755	0.9138930	0.7951800	0.1157629	0.9909500	0.8322778	0.1754948	0.1610244	0.0829571	0.4870739	0.0565225	0.7360863	0.5746524	0.9897603	0.8204538	0.6431214	0.5341505	0.5724489	0.1840625	0.6180785	0.0521079	0.9898252	0.3622610	0.7357222	0.3296953	0.1312211	0.4860500	0.0162262	0.8795814	0.1371423	0.6102367	0.6759623	0.8748113	0.0701936	0.4180360	0.1360411	0.9676096	0.1031379	0.4624814	0.3131108	0.2981786	0.9531257	0.2686364	0.3427291	0.7716772	0.1777009	0.4884356	0.6709030	0.9449314	0.0735001	0.9697413	0.1576308	0.8557731	0.9340660	0.2611946	0.9728431	0.6108935
800	0.1928606	0.7168982	0.0372849	0.1052720	0.4984932	0.9296468	0.6952446	0.2844905	0.4504843	0.6798270	0.9913912	0.3774848	0.6514201	0.9930718	0.3222707	0.9281983	0.5060266	0.8819562	0.6382119	0.5168306	0.1904352	0.1401887	0.1467533	0.0683546	0.6307043	0.0489461	0.9855267	0.4610692	0.6720235	0.0762910	0.9569469	0.6469558	0.3056527	0.3919377	0.5334469	0.3162919	0.9852065	0.5174302	0.7901485	0.2788110	0.7512697	0.2226769	0.5923823	0.1585090	0.9060045	0.7883098	0.1277727	0.9911256	0.8307341	0.0792652	0.4022505	0.2560959	0.4914617	0.0623688	0.6731721	0.6043504	0.9885627	0.8187467	0.6549773	0.5368837	0.5877883	0.1769936	0.6139456	0.0482380	0.9913228	0.3653038	0.7355213	0.3298897	0.1294423	0.4867989	0.0171803	0.8794143	0.1225787	0.5374200	0.6708867	0.8804592	0.0708801	0.4138220	0.1331138	0.9611648	0.1081065	0.4583345	0.3117417	0.3402499	0.9560043	0.2541466	0.3647344	0.7596984	0.1791625	0.4891618	0.6739900	0.9536093	0.0702619	0.9808449	0.1548224	0.8632399	0.9354443	0.2606241	0.9667003	0.6508010
850	0.1884210	0.7343056	0.0355856	0.1089210	0.5191729	0.9427536	0.6973156	0.2873895	0.4458607	0.6773213	0.9879084	0.3682459	0.6514634	0.9941335	0.3342344	0.9190901	0.5910117	0.7446812	0.5757181	0.5275636	0.2212941	0.2073833	0.1399243	0.0628796	0.6031780	0.0481951	0.9892464	0.4607871	0.6733729	0.0823441	0.9528132	0.6501599	0.3038003	0.3917671	0.5644764	0.3345937	0.9849850	0.5169527	0.7620235	0.2976804	0.7496259	0.2366529	0.6180668	0.1649396	0.9044073	0.7888525	0.1437320	0.9912704	0.8299694	0.0586487	0.6926911	0.6334172	0.4892820	0.0578829	0.6333875	0.6405975	0.9851541	0.8167107	0.6549262	0.5380379	0.5899030	0.1885322	0.6066422	0.0568377	0.9920397	0.3844643	0.7318122	0.3284234	0.1325155	0.4857166	0.0165887	0.8791031	0.1206680	0.3869318	0.6754570	0.8766684	0.0748737	0.4154369	0.1374612	0.9537826	0.1058606	0.4622290	0.3084431	0.3884402	0.9582043	0.2445961	0.3354775	0.7522139	0.1845785	0.4834482	0.6695562	0.9620754	0.0727118	0.9736626	0.1595258	0.8537949	0.9372005	0.2678154	0.9715256	0.6691135
900	0.1817202	0.7409695	0.0269987	0.1124099	0.5286452	0.9446947	0.6966775	0.2876274	0.4478723	0.6716008	0.9933509	0.3716013	0.6482277	0.9984217	0.3377688	0.9126821	0.6341810	0.6409342	0.5115233	0.5425048	0.2385163	0.2770082	0.1451550	0.0660727	0.5796690	0.0520571	0.9823047	0.4636061	0.6723566	0.0741915	0.9570147	0.6518877	0.3030619	0.3902530	0.5906360	0.3487262	0.9872034	0.5190478	0.7515996	0.3157858	0.7556133	0.2557601	0.6391451	0.1633452	0.9024370	0.7829440	0.1483417	0.9951203	0.8282834	0.0581424	0.8499261	0.8425333	0.4927010	0.0529628	0.6033688	0.6691440	0.9875576	0.8218909	0.6559870	0.5365505	0.5929988	0.1971410	0.6226760	0.0508773	0.9900136	0.4231705	0.7316033	0.3279511	0.1283408	0.4861607	0.0208180	0.8821957	0.1082918	0.2827297	0.6681309	0.8731094	0.0775888	0.4120564	0.1343655	0.9260489	0.1010612	0.4617732	0.3123151	0.4306204	0.9567946	0.2365161	0.2808600	0.7522630	0.1866968	0.4838270	0.6634815	0.9677689	0.0741064	0.9742893	0.1576803	0.8406882	0.9347392	0.2611279	0.9728471	0.6831569
