"Time"	G1	G70	G2	G6	G3	G7	G4	G85	G5	G52	G39	G93	G8	G30	G9	G99	G10	G42	G11	G50	G12	G13	G14	G38	G15	G91	G16	G17	G84	G18	G65	G19	G34	G20	G21	G76	G22	G66	G23	G95	G24	G94	G25	G71	G26	G97	G27	G73	G28	G29	G56	G31	G55	G32	G33	G72	G37	G35	G90	G36	G75	G40	G43	G41	G81	G96	G44	G48	G45	G61	G46	G47	G87	G49	G80	G51	G62	G58	G53	G86	G54	G64	G57	G59	G60	G92	G63	G67	G100	G68	G69	G88	G74	G89	G77	G78	G79	G82	G83	G98
100	0.5113697	0.5590513	0.7021720	0.4817616	0.0958853	0.1723993	0.5317977	0.2364358	0.0686276	0.9885619	0.3467170	0.0132355	0.8488337	0.7841121	0.5465775	0.7820923	0.5090064	0.9790345	0.8774919	0.5468667	0.0008835	0.3894047	0.9172116	0.4519779	0.0127005	0.0905201	0.9892284	0.6000358	0.0183941	0.7542969	0.4056019	0.1879255	0.1625777	0.9158145	0.9342097	0.6183744	0.1164986	0.4664189	0.1171449	0.4024512	0.0827624	0.4116348	0.9439480	0.8939421	0.6697597	0.7902800	0.7542469	0.5621404	0.5096338	0.9778945	0.2136513	0.8637705	0.4973329	0.9822203	0.6929418	0.2053721	0.6588535	0.4013697	0.6860594	0.8754896	0.4308213	0.9144063	0.4477929	0.5642394	0.0569807	0.7866513	0.5371154	0.7304607	0.2836780	0.9754545	0.9875995	0.4800616	0.4112660	0.2126065	0.7436714	0.7830640	0.2674131	0.9837414	0.7689537	0.1334763	0.2457999	0.1047210	0.8663411	0.5236293	0.5672558	0.0570877	0.6628340	0.6678974	0.4928134	0.9574294	0.7903525	0.4790122	0.6289517	0.9166290	0.4126870	0.0085875	0.6791246	0.9685992	0.3589098	0.7584320
150	0.6309147	0.6089137	0.6741287	0.4420350	0.0961723	0.1727932	0.5226559	0.2614551	0.1210711	0.9848151	0.3534945	0.0026924	0.8919228	0.8875922	0.5451016	0.7854074	0.5414387	0.9858569	0.8760997	0.5492532	0.0000000	0.3637648	0.9311263	0.5024703	0.0110749	0.0878459	0.9856468	0.5968124	0.0128796	0.7640256	0.4136482	0.1397922	0.3162399	0.9169329	0.8140103	0.6094932	0.0956980	0.4273624	0.1223910	0.3173278	0.0815018	0.4050638	0.9644433	0.9062545	0.8463624	0.6061246	0.5611040	0.5146562	0.4073401	0.9850306	0.2147039	0.8642932	0.4979542	0.9787315	0.6832993	0.1971324	0.7149433	0.3960835	0.5019586	0.8880433	0.2954906	0.9131408	0.4421267	0.5618979	0.0439347	0.7870646	0.5232166	0.7323561	0.2815797	0.9751776	0.9919071	0.4685348	0.4086779	0.1619451	0.4831798	0.7367955	0.2760412	0.9823928	0.8724801	0.0881761	0.1629251	0.1054227	0.8665350	0.5268911	0.6008135	0.0411047	0.6288120	0.8332540	0.4155957	0.9329651	0.7898670	0.4822522	0.6324942	0.9210460	0.4333707	0.0067114	0.7110021	0.9382798	0.3114437	0.8831044
200	0.7645806	0.6581389	0.6650393	0.3987235	0.0954873	0.1763177	0.5224308	0.2850410	0.1708570	0.9719214	0.3710834	0.0060085	0.9072415	0.9310125	0.5507389	0.7881740	0.6529167	0.9867254	0.8808801	0.5485709	0.0006228	0.3333495	0.9332237	0.5220406	0.0059012	0.0920158	0.9891788	0.5939912	0.0081560	0.7690081	0.4083799	0.1209168	0.4914682	0.9132606	0.6707703	0.5793674	0.0853270	0.3776196	0.1294503	0.2713593	0.0910989	0.4031066	0.9726433	0.9036943	0.9193823	0.4992653	0.4416558	0.4367982	0.2701942	0.9877684	0.2072934	0.8643076	0.5024458	0.9679631	0.6699334	0.2032867	0.7462349	0.3984385	0.3750545	0.8927529	0.2380912	0.9128892	0.4435758	0.5650127	0.0491868	0.7849616	0.4948128	0.7448204	0.2833353	0.9738972	0.9855134	0.4651074	0.4060728	0.1424357	0.2986461	0.6773378	0.2928444	0.9851634	0.9203404	0.0559316	0.0968176	0.1086686	0.8623893	0.5224027	0.6038960	0.0358888	0.6158761	0.9124104	0.3289552	0.8840808	0.7816964	0.4753328	0.6309035	0.9221285	0.4561923	0.0067801	0.7167361	0.9033746	0.2984676	0.9399580
250	0.8427665	0.7022295	0.6471111	0.3646139	0.0926524	0.1721017	0.5242968	0.2986099	0.1919714	0.9507246	0.3912185	0.0058016	0.9079628	0.9495392	0.5419366	0.7839203	0.8139096	0.9916451	0.8734161	0.5498572	0.0000000	0.2856571	0.9274646	0.5208389	0.0054304	0.0877209	0.9927210	0.5947578	0.0062753	0.7838473	0.4151768	0.1164697	0.6137588	0.9145832	0.5719956	0.5372266	0.0778191	0.3355439	0.1396575	0.2552787	0.0822895	0.3979270	0.9913219	0.9099337	0.9478888	0.4445272	0.3763525	0.3618196	0.1810569	0.9844171	0.2094628	0.8613729	0.4945996	0.9674612	0.6429600	0.2077681	0.7729334	0.3970030	0.3054286	0.8949863	0.2197487	0.9135664	0.4381695	0.5656346	0.0536263	0.7874768	0.4595754	0.7648732	0.2865221	0.9772509	0.9623089	0.4565827	0.4019408	0.1326615	0.1940857	0.6198875	0.3106616	0.9852944	0.9498790	0.0387896	0.0470437	0.1050093	0.8732001	0.5256556	0.5957886	0.0323116	0.6102332	0.9465852	0.2696311	0.8149997	0.7626391	0.4736151	0.6311297	0.9184638	0.4931171	0.0009770	0.7242537	0.8774218	0.2930193	0.9571258
300	0.8897080	0.7481476	0.6493655	0.3447088	0.0936125	0.1698845	0.5219309	0.3045358	0.2125896	0.9287558	0.4136020	0.0106317	0.9173470	0.9550167	0.5447536	0.7889964	0.9127912	0.9881404	0.8766000	0.5522721	0.0002927	0.2481484	0.9256586	0.5219991	0.0064125	0.0870301	0.9918042	0.5994806	0.0079632	0.8119462	0.4026654	0.1140970	0.6693718	0.9148131	0.5174549	0.4894554	0.0830978	0.3016002	0.1578454	0.2392283	0.0854046	0.4013656	0.9879078	0.9146357	0.9603527	0.4196962	0.3339674	0.2959941	0.1421699	0.9884918	0.2085475	0.8625710	0.5004835	0.9597568	0.6169413	0.2149725	0.7943787	0.3997363	0.2650999	0.8911919	0.2170721	0.9162905	0.4384972	0.5644975	0.0499831	0.7833203	0.4284973	0.7921397	0.2831939	0.9693830	0.8023501	0.4499032	0.3954265	0.1291424	0.1443014	0.5497479	0.3372599	0.9835736	0.9469530	0.0295875	0.0275626	0.1079544	0.8740724	0.5248007	0.5906671	0.0326268	0.6088418	0.9611667	0.2287006	0.7399702	0.7300690	0.4671430	0.6354678	0.9169485	0.5119442	0.0069854	0.7196924	0.8590365	0.2970470	0.9651013
350	0.9067630	0.7775734	0.6378027	0.3345180	0.0939539	0.1753383	0.5202034	0.3105546	0.2176452	0.9128245	0.4311739	0.0102283	0.9156231	0.9621372	0.5438059	0.7838555	0.9570765	0.9892959	0.8758810	0.5480998	0.0004034	0.2226701	0.9255857	0.5173466	0.0034862	0.0852661	0.9914684	0.5989376	0.0070034	0.8461229	0.4015287	0.1146322	0.7001593	0.9131098	0.4895409	0.4469144	0.0764145	0.2886706	0.1843743	0.2350767	0.0847619	0.4010220	0.9917352	0.9145594	0.9637181	0.4115462	0.3157382	0.2490307	0.1287448	0.9890532	0.2064445	0.8443482	0.4980481	0.9609367	0.6042870	0.2316096	0.8036621	0.4014726	0.2463338	0.8916469	0.2107525	0.9124972	0.4425372	0.5647017	0.0470915	0.7875621	0.4060009	0.8197569	0.2830751	0.9729392	0.4955431	0.4322509	0.3836289	0.1290102	0.1281101	0.4952949	0.3654706	0.9811872	0.9568419	0.0312119	0.0199578	0.1044378	0.8790963	0.5226498	0.5843551	0.0313511	0.6087309	0.9743158	0.2089278	0.6904441	0.6974779	0.4550236	0.6358163	0.9204122	0.5268248	0.0000000	0.7235860	0.8486425	0.2936325	0.9664324
400	0.9162849	0.7947419	0.6317218	0.3205066	0.0944922	0.1716468	0.5190027	0.3095027	0.2240961	0.9054858	0.4463753	0.0095293	0.9226511	0.9666831	0.5449422	0.7868162	0.9759049	0.9860586	0.8744067	0.5455585	0.0000000	0.2060193	0.9192524	0.5174594	0.0031516	0.0885945	0.9954575	0.5966492	0.0151888	0.8758999	0.3894359	0.1167655	0.7089014	0.9154691	0.4710724	0.4180344	0.0784550	0.2849389	0.2040669	0.2302870	0.0833209	0.3996677	0.9894397	0.9157326	0.9686526	0.4060991	0.2960693	0.2199549	0.1203540	0.9912376	0.2135397	0.8018614	0.4952364	0.9579390	0.5929668	0.2393577	0.8118996	0.3997484	0.2378811	0.8918410	0.2151544	0.9156376	0.4389559	0.5642519	0.0513275	0.7862318	0.3877636	0.8406218	0.2830910	0.9761853	0.2757655	0.4183079	0.3692212	0.1326312	0.1161033	0.4423170	0.4009838	0.9840016	0.9535827	0.0242725	0.0094466	0.1025949	0.8863590	0.5311594	0.5769563	0.0335135	0.6068751	0.9700131	0.1979165	0.6572678	0.6594880	0.4352137	0.6374727	0.9198067	0.5334878	0.0018080	0.7237049	0.8437819	0.2945515	0.9656807
450	0.9151170	0.8031136	0.6229288	0.3102228	0.0953102	0.1724394	0.5236311	0.3113003	0.2263167	0.9003889	0.4619536	0.0044572	0.9267381	0.9631388	0.5486607	0.7823031	0.9805675	0.9922475	0.8819416	0.5506237	0.0025052	0.1998742	0.9149152	0.5190746	0.0006754	0.0922903	0.9868366	0.5935847	0.0136210	0.9017797	0.3831584	0.1174086	0.7120128	0.9215817	0.4663007	0.3997023	0.0784746	0.2808724	0.2192707	0.2172995	0.0862329	0.4011259	0.9921087	0.9148680	0.9634395	0.4099044	0.2872231	0.2015861	0.1143873	0.9852139	0.2126897	0.7136547	0.4868840	0.9555150	0.5882531	0.2457729	0.8178607	0.3988559	0.2258547	0.8950888	0.2167472	0.9111670	0.4400547	0.5648431	0.0501260	0.7842177	0.3775104	0.8508962	0.2873433	0.9740866	0.1666179	0.4038015	0.3611741	0.1301823	0.1155609	0.4147491	0.4326338	0.9909314	0.9535984	0.0274377	0.0096594	0.1041699	0.8932674	0.5339984	0.5716287	0.0323619	0.6064909	0.9724272	0.1948751	0.6393915	0.6270213	0.4152700	0.6382000	0.9149686	0.5362208	0.0035969	0.7153765	0.8441339	0.2956156	0.9663161
500	0.9140381	0.8081070	0.6158803	0.2950069	0.0972974	0.1748727	0.5150277	0.3135599	0.2232833	0.8949950	0.4735841	0.0134737	0.9247470	0.9658812	0.5464967	0.7880825	0.9867892	0.9913966	0.8768348	0.5544560	0.0003821	0.1946870	0.9182564	0.5176997	0.0053676	0.0892732	0.9907309	0.5912859	0.0034611	0.9175107	0.3775040	0.1172460	0.7150470	0.9210822	0.4589237	0.3822038	0.0716550	0.2750107	0.2383504	0.2186635	0.0857940	0.4037326	0.9947905	0.9169845	0.9644910	0.4065476	0.2802174	0.1880607	0.1178018	0.9904790	0.2123812	0.6105501	0.4539228	0.9596771	0.5824231	0.2468462	0.8207046	0.3963465	0.2247095	0.8933544	0.2131129	0.9192956	0.4423536	0.5631179	0.0511347	0.7880443	0.3814666	0.8641451	0.2812336	0.9778224	0.1230574	0.3897619	0.3481893	0.1310502	0.1099401	0.3947429	0.4649678	0.9875395	0.9545298	0.0293926	0.0115569	0.1073111	0.9028826	0.5350624	0.5752689	0.0312516	0.6048971	0.9770061	0.1941977	0.6314982	0.6083298	0.3999125	0.6406815	0.9173906	0.5399534	0.0000000	0.7209469	0.8360529	0.2889527	0.9672270
550	0.9160901	0.6517468	0.6231010	0.2776561	0.0918732	0.1587052	0.9033216	0.2938752	0.2164747	0.8934950	0.4849355	0.0462813	0.4668637	0.9154725	0.5281129	0.7833730	0.9858940	0.9790927	0.8779161	0.5503551	0.0289185	0.1954302	0.3074081	0.4017451	0.0125333	0.0896005	0.9931921	0.5858069	0.0271618	0.9269432	0.3672204	0.4185842	0.5329414	0.9327758	0.4613158	0.3777532	0.0842798	0.2774482	0.2509150	0.5409153	0.0886289	0.8632752	0.9856168	0.9085116	0.9496086	0.4085160	0.3038340	0.1830795	0.1204787	0.9442511	0.2091885	0.4886635	0.4197058	0.9570353	0.5826165	0.2546577	0.5472387	0.9542049	0.3492821	0.7198997	0.2182603	0.9121535	0.4450328	0.5642690	0.0498540	0.7849207	0.3818547	0.8664482	0.2851424	0.9770026	0.0993004	0.5271736	0.3494167	0.3996838	0.2160955	0.4290419	0.4831555	0.9847352	0.8970725	0.1161318	0.0113560	0.1084988	0.9099362	0.5343471	0.2360360	0.2226272	0.8494639	0.9457410	0.3486614	0.6829151	0.5967067	0.3885984	0.6370405	0.5273815	0.5384173	0.0014399	0.6325472	0.8798694	0.7779980	0.9335500
600	0.8974289	0.5958826	0.6686843	0.2983899	0.0913538	0.1549337	0.9755353	0.2539119	0.1680364	0.8980990	0.4993177	0.0609491	0.2997334	0.8637391	0.5298557	0.7789486	0.9861647	0.9738824	0.8790564	0.5533823	0.0425658	0.1905370	0.1948393	0.2098285	0.0174418	0.0871766	0.9914451	0.5869623	0.0436349	0.9371322	0.3729955	0.5380992	0.2663456	0.9524540	0.4865212	0.3783042	0.1001998	0.2881769	0.2676069	0.6869594	0.0836832	0.9355597	0.9902527	0.9108781	0.8238802	0.4161327	0.3950352	0.1946073	0.1209974	0.9267193	0.2087090	0.4381888	0.3640394	0.9632643	0.5840966	0.2582694	0.4135206	0.9901239	0.5905795	0.6684028	0.3225101	0.9155561	0.4400601	0.5644895	0.0458412	0.7890648	0.4164530	0.8614329	0.2860662	0.9712958	0.3424633	0.5597992	0.3387989	0.5190955	0.5418566	0.5143085	0.4690578	0.9850852	0.7532114	0.1558030	0.0452832	0.1048597	0.9067979	0.5426227	0.1155988	0.2804871	0.9332250	0.8217516	0.4212130	0.8565079	0.6315405	0.3816976	0.6329686	0.5036089	0.5258665	0.0054773	0.5111575	0.9324734	0.9261000	0.7892010
650	0.8101112	0.5677196	0.6869566	0.3347266	0.0966420	0.1614122	0.9853306	0.2312342	0.1057041	0.9268537	0.4940524	0.0628209	0.2211688	0.7892374	0.5355830	0.7813554	0.9897173	0.9793439	0.8805295	0.5472255	0.0420229	0.2060476	0.1733212	0.1134389	0.0136010	0.0907383	0.9827791	0.5849303	0.0436118	0.9329450	0.3678376	0.5772584	0.1383923	0.9631745	0.5332382	0.3814755	0.1207606	0.3250326	0.2794743	0.7350871	0.0846847	0.9438077	0.9922159	0.9078364	0.5007224	0.4872136	0.5308519	0.2389734	0.1205294	0.9236907	0.2121692	0.5702934	0.3376600	0.9737472	0.5963557	0.2527148	0.2850024	0.9912202	0.7391603	0.6589828	0.6003666	0.9135038	0.4430351	0.5671432	0.0495528	0.7872525	0.4633255	0.8441411	0.2809990	0.9797548	0.7299161	0.5688417	0.3414218	0.5735525	0.7583647	0.5857148	0.4325255	0.9821926	0.6699885	0.1924277	0.0909950	0.1064055	0.9143512	0.5404577	0.0738333	0.2920289	0.9685652	0.6969121	0.5185486	0.9314639	0.7002774	0.3881512	0.6411960	0.4955962	0.5001657	0.0049266	0.4550912	0.9558317	0.9718065	0.6413483
700	0.6037937	0.4865836	0.6959127	0.3730369	0.0978173	0.1579591	0.9955223	0.2195461	0.0731504	0.9545387	0.4691890	0.0647434	0.1738211	0.6948684	0.5439851	0.7788304	0.9867045	0.9734236	0.8717796	0.5506752	0.0364501	0.2329507	0.1809775	0.0845449	0.0155268	0.0856185	0.9878835	0.5784453	0.0462802	0.9405246	0.3683869	0.5891466	0.0863646	0.9747486	0.5981956	0.3954864	0.1385411	0.3702136	0.2730863	0.7477940	0.0870678	0.9450952	0.9887238	0.9062470	0.2445483	0.6529825	0.6868427	0.3023181	0.1424704	0.9138958	0.2111556	0.7108237	0.3511053	0.9769654	0.6181614	0.2494469	0.1964260	0.9916860	0.8104930	0.6539473	0.8389395	0.9161519	0.4395765	0.5672776	0.0540070	0.7874676	0.4991998	0.8110150	0.2829715	0.9793191	0.8909097	0.5736835	0.3521092	0.6046330	0.8575479	0.6585827	0.3981313	0.9850235	0.6236917	0.2215583	0.1327795	0.1074617	0.9149724	0.5429804	0.0544809	0.2969518	0.9854010	0.6167004	0.6374524	0.9527722	0.7481185	0.4163746	0.6376720	0.4968523	0.4748664	0.0052479	0.4391307	0.9685689	0.9881762	0.5640847
750	0.4326057	0.3475835	0.7036661	0.4059559	0.0938244	0.1584918	0.9942993	0.2075345	0.0517668	0.9742044	0.4418591	0.0679441	0.1295464	0.5938017	0.5478335	0.7889256	0.9811869	0.9740338	0.8730767	0.5519566	0.0341387	0.2708845	0.2128026	0.0887384	0.0178468	0.0899995	0.9941005	0.5807509	0.0504055	0.9328144	0.3657403	0.5913240	0.0702990	0.9716593	0.6837989	0.4292315	0.1442584	0.4121899	0.2515657	0.7683688	0.0872493	0.9509690	0.9863087	0.9069615	0.1244529	0.8318871	0.8137272	0.3868799	0.2320326	0.9206363	0.2101908	0.7964078	0.3912804	0.9755023	0.6390400	0.2387506	0.1361488	0.9920219	0.8458543	0.6543424	0.9252876	0.9179538	0.4409794	0.5632594	0.0470429	0.7911395	0.5201328	0.7887655	0.2850470	0.9774322	0.9522468	0.5798290	0.3614187	0.6189565	0.9069091	0.7156603	0.3526525	0.9899667	0.6077353	0.2620040	0.1865557	0.1071783	0.9111519	0.5432588	0.0574751	0.3009576	0.9838388	0.5850465	0.7362303	0.9624403	0.7705409	0.4384214	0.6374968	0.4919337	0.4449660	0.0075135	0.4399874	0.9759710	0.9926259	0.5214237
800	0.3385458	0.2039940	0.7114976	0.4180265	0.0929063	0.1556259	0.9894760	0.2077835	0.0495521	0.9859080	0.4193850	0.0717324	0.0761778	0.4973984	0.5439312	0.7884398	0.9582714	0.9757670	0.8778707	0.5521262	0.0325598	0.3121049	0.2573066	0.1042755	0.0169871	0.0859210	0.9880523	0.5765018	0.0485568	0.9239400	0.3688134	0.5908685	0.0634419	0.9653801	0.7747827	0.4682764	0.1511890	0.4462557	0.2243706	0.8017748	0.0871554	0.9528186	0.9839882	0.9063426	0.0798428	0.9260817	0.8955198	0.4587698	0.3732994	0.9173388	0.2106209	0.8312342	0.4330993	0.9874230	0.6568338	0.2291577	0.1049514	0.9900242	0.8625862	0.6576251	0.9451748	0.9107490	0.4429988	0.5590133	0.0485521	0.7885676	0.5309988	0.7665733	0.2833480	0.9781796	0.9760564	0.5901227	0.3701794	0.6207749	0.9232821	0.7643482	0.3245274	0.9860074	0.5984587	0.2813197	0.2459017	0.1032071	0.9048444	0.5418450	0.0629212	0.3028945	0.9925041	0.5611440	0.7949221	0.9655652	0.7832336	0.4578770	0.6341534	0.5025939	0.4239784	0.0098897	0.4404459	0.9785322	0.9871310	0.5028183
850	0.3000748	0.1153100	0.7142249	0.4320072	0.0941609	0.1596916	0.9917851	0.2074698	0.0420795	0.9872510	0.3993755	0.0639863	0.0451345	0.3901209	0.5467528	0.7874668	0.8585647	0.9713907	0.8759004	0.5517753	0.0322307	0.3451559	0.2944952	0.1276066	0.0180693	0.0851908	0.9917676	0.5757088	0.0505498	0.9133676	0.3661621	0.5933695	0.0610038	0.9535289	0.8565219	0.5041112	0.1529524	0.4650681	0.1976640	0.8410327	0.0835928	0.9495365	0.9776121	0.9094096	0.0673437	0.9663833	0.9452086	0.5108006	0.4909052	0.9140835	0.2146991	0.8473774	0.4580052	0.9861636	0.6759786	0.2217965	0.0878912	0.9879217	0.8666478	0.6610133	0.9274779	0.9183998	0.4373550	0.5678204	0.0492770	0.7877791	0.5328245	0.7506436	0.2865013	0.9770994	0.9840219	0.6043967	0.3905013	0.6253038	0.9380793	0.7879878	0.3079330	0.9877595	0.6005423	0.2986462	0.2870163	0.1071936	0.8942861	0.5409977	0.0766730	0.3033482	0.9873343	0.5321627	0.8355252	0.9607742	0.7855101	0.4690068	0.6367114	0.4951864	0.4174312	0.0090349	0.4418401	0.9871765	0.9921603	0.4935770
900	0.2870397	0.0655985	0.7112843	0.4443906	0.0927811	0.1568462	0.9911966	0.2062224	0.0429183	0.9831537	0.3938318	0.0680973	0.0302594	0.2990057	0.5406068	0.7861207	0.7005470	0.9693720	0.8770083	0.5487295	0.0313850	0.3641163	0.3357305	0.1595729	0.0175847	0.0890691	0.9848368	0.5789210	0.0498896	0.8828783	0.3729018	0.5944692	0.0603173	0.9395856	0.9173486	0.5343060	0.1558367	0.4779476	0.1825150	0.8810799	0.0888663	0.9507012	0.9610949	0.9006476	0.0642587	0.9747830	0.9627169	0.5471907	0.5541114	0.9167798	0.2082373	0.8502059	0.4781073	0.9827484	0.6842147	0.2096961	0.0838920	0.9930749	0.8734514	0.6620127	0.8912665	0.9146582	0.4437126	0.5623153	0.0472769	0.7917992	0.5352913	0.7417168	0.2824248	0.9775426	0.9914462	0.6235154	0.3951681	0.6190230	0.9358741	0.8015310	0.2970625	0.9844567	0.5966816	0.3031888	0.3115259	0.1067928	0.8899146	0.5361388	0.0933983	0.3009316	0.9921333	0.4989472	0.8647048	0.9614223	0.7887061	0.4733988	0.6382403	0.4956287	0.4092159	0.0117088	0.4391811	0.9811855	0.9935488	0.4949313
950	0.2956709	0.0449592	0.7220988	0.4547804	0.0985257	0.1561040	0.9923591	0.2055667	0.0438351	0.9896803	0.3842212	0.0671006	0.0279967	0.2242032	0.5375929	0.7893528	0.5736907	0.9617441	0.8824326	0.5529009	0.0279542	0.3736248	0.3595761	0.1837630	0.0258116	0.0844633	0.9891250	0.5776093	0.0482405	0.8545697	0.3786749	0.5916197	0.0642510	0.9321516	0.9543376	0.5670955	0.1499999	0.4781137	0.1684523	0.9154705	0.0899614	0.9475832	0.9555982	0.9028591	0.0659280	0.9856781	0.9773961	0.5610120	0.5821301	0.9193532	0.2159761	0.8555848	0.4861811	0.9778241	0.6928023	0.2056531	0.0864482	0.9896481	0.8754252	0.6557240	0.8336878	0.9113041	0.4445538	0.5648915	0.0506446	0.7831808	0.5434489	0.7373259	0.2866921	0.9769956	0.9940928	0.6356832	0.3993884	0.6220670	0.9411611	0.8184609	0.2846462	0.9870770	0.5961887	0.3077430	0.3313635	0.1114016	0.8831657	0.5385172	0.1171668	0.3054138	0.9896303	0.4697386	0.8927037	0.9617640	0.7923591	0.4792493	0.6360588	0.4984391	0.4024952	0.0079070	0.4412467	0.9856847	0.9902440	0.4921794
1000	0.3193349	0.0413034	0.7305472	0.4596715	0.0946062	0.1526234	0.9933405	0.2081507	0.0420342	0.9897018	0.3768467	0.0711693	0.0285669	0.1882479	0.5247721	0.7868607	0.4923537	0.9493619	0.8841614	0.5467985	0.0279663	0.3786105	0.3719452	0.1992164	0.0259220	0.0920825	0.9903400	0.5799830	0.0502168	0.8385222	0.3812198	0.5917261	0.0638576	0.9241856	0.9730898	0.5876413	0.1554187	0.4823266	0.1592212	0.9356471	0.0865388	0.9459245	0.9514393	0.8936560	0.0782813	0.9778502	0.9806391	0.5726036	0.6005979	0.9155164	0.2156878	0.8561898	0.4898403	0.9808009	0.6925414	0.2050891	0.0849883	0.9883049	0.8727450	0.6552512	0.7776882	0.9142984	0.4466481	0.5695818	0.0517636	0.7846811	0.5429247	0.7344552	0.2796891	0.9734634	0.9947900	0.6453525	0.4049236	0.6148601	0.9405021	0.8261468	0.2751500	0.9851921	0.5927997	0.3089645	0.3437860	0.1059862	0.8791744	0.5339562	0.1388501	0.3021561	0.9933170	0.4426952	0.9155794	0.9633672	0.7896313	0.4799116	0.6340675	0.4913233	0.4033897	0.0102333	0.4386461	0.9823036	0.9912790	0.4955728

0	0.4770863	0.1147904	0.7466308	0.5014782	0.0950765	0.1566875	0.9926269	0.2050040	0.0465348	0.9915007	0.3386259	0.0723449	0.0302131	0.1404492	0.5230131	0.7738465	0.5083641	0.9059617	0.8746531	0.5534769	0.0272195	0.3945100	0.3992479	0.2283398	0.0244690	0.0863198	0.9894439	0.5966826	0.0433327	0.7587554	0.4091408	0.5875859	0.0628954	0.9142305	0.9891034	0.6216356	0.1593039	0.4917318	0.1192307	0.9807184	0.0884961	0.9463772	0.9350441	0.8869894	0.2028165	0.9158252	0.9820514	0.5798437	0.5317092	0.9207570	0.2075844	0.8575993	0.4996913	0.9783422	0.6987218	0.1963702	0.0826965	0.9906477	0.8743104	0.6486563	0.6359190	0.9152278	0.4426063	0.5638812	0.0544453	0.7849878	0.5397479	0.7321664	0.2864387	0.9752830	0.9898074	0.6699641	0.4150225	0.5764147	0.9246766	0.8427021	0.2635330	0.9860373	0.5869897	0.3061311	0.3522371	0.1071189	0.8629744	0.5231783	0.1706602	0.3025472	0.9879793	0.3808200	0.9595212	0.9629246	0.7877510	0.4836238	0.6276439	0.4950764	0.4054656	0.0126846	0.4357132	0.9870025	0.9886865	0.4916720
50	0.4125002	0.1073036	0.9049029	0.5616731	0.1796158	0.2718626	0.5329909	0.0908569	0.4620283	0.4387153	0.1686218	0.0676199	0.0275262	0.1426101	0.5234897	0.8749803	0.5132707	0.9365210	0.8738182	0.2097931	0.0225170	0.4661008	0.4033616	0.8182165	0.0248372	0.0852878	0.9893337	0.5947838	0.0434517	0.7583476	0.4118033	0.2419353	0.0607949	0.9162322	0.8312049	0.6151069	0.1578215	0.7390445	0.0869435	0.9819255	0.0861702	0.9488982	0.5542611	0.9280487	0.2217849	0.7738901	0.9817721	0.6465182	0.4906782	0.9563190	0.2131480	0.9484620	0.5035023	0.9794096	0.7024092	0.2038631	0.0833470	0.9909257	0.8739808	0.6587000	0.3589352	0.9139595	0.4398193	0.3959077	0.0546422	0.7873209	0.5472744	0.3680515	0.2271253	0.9791491	0.9844328	0.6684302	0.4904899	0.2777209	0.8979380	0.8333065	0.2679925	0.9809821	0.3915708	0.3592201	0.3608395	0.3599105	0.8611300	0.5237844	0.2142961	0.3020687	0.9928746	0.3873084	0.6915641	0.9607630	0.8366650	0.4838280	0.6277782	0.4919925	0.3753551	0.0316328	0.4353459	0.9839089	0.9909219	0.1279269
100	0.5290386	0.1001187	0.9545153	0.6788164	0.1881991	0.5028806	0.4414642	0.0606840	0.6162283	0.2182057	0.0970378	0.0579309	0.0297956	0.1455861	0.5231973	0.9051835	0.5538542	0.9404140	0.8806676	0.0911198	0.0250212	0.5728591	0.4628757	0.9271181	0.0282148	0.0922862	0.9742634	0.5980812	0.0445014	0.7641056	0.4119610	0.1053058	0.1433923	0.9118963	0.7720803	0.5942969	0.1602023	0.8008871	0.0316300	0.9816326	0.0902607	0.9460118	0.4892883	0.9298396	0.2960837	0.7535286	0.9780234	0.6691815	0.4222548	0.9810137	0.2097074	0.9744271	0.5150048	0.9819073	0.7395701	0.1952502	0.0860316	0.9942184	0.8753382	0.6755244	0.1697026	0.9152321	0.4380108	0.3395786	0.0506008	0.7899276	0.5410786	0.3121745	0.1161657	0.9689234	0.9930187	0.6721651	0.6765907	0.1400525	0.6791978	0.8030581	0.2661905	0.9618129	0.3338507	0.5285211	0.4172368	0.4376466	0.8166505	0.5260770	0.2469378	0.3011438	0.9866274	0.3845159	0.6236224	0.9607312	0.8503607	0.4932507	0.6354170	0.4926965	0.2847793	0.2538778	0.4323178	0.9825213	0.9906516	0.0700058
