"Time"	G1	G77	G2	G94	G3	G9	G4	G63	G5	G60	G6	G35	G7	G88	G8	G68	G28	G10	G11	G76	G12	G83	G13	G85	G14	G87	G15	G61	G16	G71	G17	G91	G18	G57	G19	G56	G20	G64	G21	G86	G22	G23	G48	G24	G25	G26	G27	G72	G93	G29	G44	G30	G31	G70	G32	G33	G95	G34	G97	G36	G37	G54	G38	G39	G49	G40	G81	G41	G42	G43	G45	G67	G46	G47	G50	G66	G51	G52	G53	G58	G55	G78	G82	G59	G99	G62	G92	G65	G100	G96	G69	G98	G80	G73	G74	G75	G79	G89	G84	G90

0	0.0911386	0.2036285	0.0230840	0.9899972	0.2569102	0.1126569	0.3452849	0.1234370	0.6048519	0.6419622	0.7426048	0.0874899	0.9940542	0.9916265	0.2980198	0.9929615	0.0294992	0.1569400	0.7512456	0.1132431	0.9663179	0.3716222	0.1117027	0.0781214	0.2512815	0.1420459	0.0071172	0.0146846	0.9122457	0.9903468	0.1397380	0.0901403	0.4483844	0.7647090	0.0327887	0.0550542	0.5878756	0.4879583	0.5326475	0.1873148	0.1204203	0.0282451	0.0499977	0.0970921	0.6762544	0.0447757	0.9937134	0.2237430	0.0346150	0.3772759	0.4381464	0.0908727	0.1104472	0.0523623	0.0995834	0.0036670	0.9876987	0.8276695	0.9724790	0.6554059	0.0316870	0.1506744	0.9917543	0.9848870	0.9149577	0.5529317	0.7168550	0.2374429	0.0537162	0.0883287	0.9868480	0.9865977	0.8812439	0.2701006	0.0826916	0.9376560	0.9219073	0.0795340	0.5188115	0.9691787	0.3851781	0.8265074	0.9444174	0.9851944	0.1843536	0.0720872	0.4853743	0.0615099	0.3254970	0.5811078	0.0499462	0.0589399	0.6450243	0.9849968	0.9866106	0.4130089	0.0863829	0.0599213	0.0519823	0.8738426
50	0.0932916	0.4843735	0.0219195	0.9871526	0.2570348	0.0467904	0.5765285	0.1307341	0.5883836	0.6425584	0.7081183	0.0234661	0.8963786	0.9946821	0.0931576	0.9875262	0.0204198	0.1422786	0.7425627	0.1138017	0.2883491	0.4339508	0.6989789	0.1053086	0.8031230	0.1076874	0.0107867	0.0161156	0.9300957	0.9947619	0.1264040	0.2180335	0.4484244	0.7700546	0.0324930	0.0547718	0.5721173	0.4879832	0.5363858	0.0877899	0.1162125	0.0184571	0.0456353	0.0327731	0.6734622	0.0543636	0.9930866	0.2306122	0.0361973	0.9737922	0.3622070	0.0631239	0.1131785	0.2695997	0.0920162	0.0023933	0.7687995	0.4751452	0.9708992	0.4810372	0.0307793	0.1512829	0.9919736	0.9838874	0.9143117	0.5608586	0.7205625	0.2431503	0.0519197	0.0879271	0.9895877	0.9939393	0.8905874	0.1322091	0.0758676	0.9399491	0.9382683	0.0757941	0.5223609	0.7944587	0.4247999	0.8250956	0.9272379	0.9899095	0.5525313	0.0240568	0.6763043	0.0613551	0.1962412	0.5843047	0.0452507	0.0578107	0.6472194	0.8725950	0.9782226	0.4138144	0.0835824	0.0609553	0.1771778	0.9367619
100	0.0881803	0.5874818	0.0239674	0.9914957	0.2592412	0.0195559	0.6409501	0.1517774	0.5726227	0.6507226	0.6233099	0.0065038	0.8917436	0.9929020	0.0361871	0.9809034	0.0201856	0.1390086	0.7447802	0.1095865	0.0915956	0.6573578	0.8488822	0.2457087	0.9147170	0.0776328	0.0076472	0.0177591	0.9346151	0.9865773	0.0849549	0.2415715	0.4502820	0.7674158	0.0286771	0.0558607	0.5451980	0.4805299	0.5352515	0.0551718	0.0869581	0.0099997	0.0336851	0.0179350	0.6771428	0.2098509	0.9920047	0.2228311	0.0402966	0.9750018	0.3093375	0.0598133	0.1115309	0.3406224	0.0955265	0.0074171	0.7224769	0.3722619	0.9603595	0.4435864	0.0413682	0.1564197	0.9979955	0.9841653	0.9240400	0.5553375	0.7175026	0.2746951	0.0536298	0.0864613	0.9884849	0.9891546	0.9000235	0.0962059	0.0706969	0.9429505	0.9563405	0.0699860	0.5190426	0.7406924	0.5063350	0.8231463	0.8925782	0.9783428	0.6308639	0.0069217	0.7497969	0.0631226	0.1637329	0.5874059	0.0462826	0.0542161	0.6459641	0.8554869	0.9374387	0.4162220	0.0920693	0.0615406	0.2431121	0.9735980
150	0.0893202	0.6220726	0.0228528	0.9927776	0.2576797	0.0099296	0.6641316	0.1900489	0.5614833	0.6594905	0.5472848	0.0000000	0.8927941	0.9932421	0.0198639	0.8828670	0.0167986	0.1392085	0.6962339	0.1140952	0.0310151	0.8544576	0.9105670	0.3902645	0.9344182	0.0625530	0.0041445	0.0145314	0.9305914	0.9949366	0.0745983	0.2397170	0.4433583	0.7688281	0.0388957	0.0573797	0.5191945	0.4748064	0.5385609	0.0486858	0.0715580	0.0141403	0.0272453	0.0210381	0.6757191	0.4667884	0.9924289	0.2258725	0.0416508	0.9746744	0.2920301	0.0587092	0.1115724	0.3632345	0.1079380	0.0000000	0.7154177	0.3317351	0.9409135	0.4374649	0.0596814	0.1786357	0.9923517	0.9818201	0.9115967	0.5557555	0.7184174	0.3391994	0.0515286	0.0861841	0.9924140	0.9901414	0.9179974	0.0936789	0.0623407	0.9581402	0.9668899	0.0605940	0.5160918	0.7331227	0.5689720	0.8241370	0.8438470	0.9493688	0.6499895	0.0023147	0.7741873	0.0686098	0.1492510	0.5871295	0.0484618	0.0576697	0.6485439	0.8549878	0.8731267	0.4254563	0.0884551	0.0612075	0.2681436	0.9831229
200	0.0934974	0.6409940	0.0289978	0.9926097	0.2539392	0.0099020	0.6720335	0.2285147	0.5591049	0.6670166	0.5059722	0.0000000	0.8947365	0.9916134	0.0215988	0.5947582	0.0124159	0.1378544	0.5215183	0.1325590	0.0140577	0.9543557	0.9628554	0.4887769	0.9336443	0.0623870	0.0079441	0.0117081	0.9257762	0.9926466	0.0637226	0.2369433	0.4473353	0.7654838	0.0322235	0.0552313	0.5059383	0.4636194	0.5385381	0.0419769	0.0751613	0.0150826	0.0164984	0.0115728	0.6745231	0.6361536	0.9935268	0.2267025	0.0427084	0.9744656	0.2789254	0.0583654	0.1156786	0.3645755	0.1395399	0.0004947	0.7102003	0.3127257	0.9335304	0.4404398	0.0755642	0.2182502	0.9938523	0.9849332	0.9171858	0.5536642	0.7190866	0.4063405	0.0532866	0.0849020	0.9879712	0.9917967	0.9319927	0.1079078	0.0658517	0.9632388	0.9737542	0.0581469	0.4700550	0.7244406	0.6021866	0.8276917	0.8024139	0.8854745	0.6580403	0.0003842	0.7791812	0.0715678	0.1381550	0.5878070	0.0485496	0.0517597	0.6459131	0.8554742	0.8177438	0.4416223	0.0856051	0.0605246	0.2816864	0.9901979
250	0.0886179	0.6414519	0.0188433	0.9903359	0.2479588	0.0044429	0.6760951	0.2510311	0.5498580	0.6718874	0.4876276	0.0000000	0.8891964	0.9907360	0.0118286	0.3596771	0.0170401	0.1418511	0.2630704	0.2525133	0.0054493	0.9800533	0.9789087	0.5409069	0.9348073	0.0565816	0.0120329	0.0124928	0.9237302	0.9891882	0.0701718	0.2377971	0.4517836	0.7670799	0.0295273	0.0560095	0.4975185	0.4541854	0.5342992	0.0456669	0.0640503	0.0132448	0.0277415	0.0118293	0.6742412	0.7073716	0.9955143	0.2320598	0.0414182	0.9699306	0.2793343	0.0556431	0.1076105	0.3707732	0.1684160	0.0000000	0.7081122	0.2960373	0.9331953	0.4553250	0.0883750	0.2601939	0.9884905	0.9855394	0.9217841	0.5562091	0.7195144	0.4526443	0.0564777	0.0882601	0.9884423	0.9891655	0.9416133	0.1212334	0.0618624	0.9749519	0.9738394	0.0555378	0.3767514	0.7117910	0.6117476	0.8242622	0.7871491	0.8265190	0.6645540	0.0000000	0.7755420	0.0772954	0.1379790	0.5891010	0.0476491	0.0531251	0.6449512	0.8516676	0.7989597	0.4526031	0.0912116	0.0613657	0.2863905	0.9890213
300	0.0941509	0.6463998	0.0265427	0.9903705	0.2464505	0.0018272	0.6743646	0.2609672	0.5557571	0.6742145	0.4948620	0.0044525	0.8938766	0.9878530	0.0144708	0.2614580	0.0136197	0.1378539	0.1207208	0.5699430	0.0068812	0.9880257	0.9869559	0.5724697	0.9370930	0.0553688	0.0119759	0.0173146	0.9253481	0.9881330	0.0605868	0.2368023	0.4448584	0.7674816	0.0318163	0.0552344	0.5027155	0.4429871	0.5320849	0.0404654	0.0662411	0.0216664	0.0255276	0.0120136	0.6762777	0.7349344	0.9904906	0.2303690	0.0412779	0.9735371	0.2778636	0.0598157	0.1135137	0.3669333	0.1939665	0.0000000	0.7087218	0.2887212	0.9285918	0.4830161	0.0985370	0.2951122	0.9888602	0.9843717	0.9182039	0.5520800	0.7202932	0.4830832	0.0531452	0.0803822	0.9870131	0.9924907	0.9491612	0.1319941	0.0600487	0.9737076	0.9756327	0.0526133	0.2519753	0.6933032	0.6253688	0.8273617	0.7636127	0.7770612	0.6736880	0.0000000	0.7708222	0.0843137	0.1318666	0.5835658	0.0450908	0.0535363	0.6480597	0.8500433	0.7830221	0.4723929	0.0862006	0.0600079	0.2944894	0.9904178
350	0.0930678	0.6466707	0.0212923	0.9934211	0.2451585	0.0071918	0.6728355	0.2684886	0.5543269	0.6758863	0.5247467	0.0040831	0.8881326	0.9913377	0.0135186	0.2184084	0.0126537	0.1387526	0.0658104	0.8057174	0.0065213	0.9907906	0.9925823	0.5834774	0.9354138	0.0534228	0.0127999	0.0170920	0.9243623	0.9885793	0.0650027	0.2374002	0.4475906	0.7657680	0.0346799	0.0538372	0.4961298	0.4439785	0.5363886	0.0439479	0.0651355	0.0272881	0.0359875	0.0089980	0.6764491	0.7478091	0.9542019	0.2286882	0.0431039	0.9739087	0.2755821	0.0579010	0.1120103	0.3702982	0.2211554	0.0017732	0.7049722	0.2845877	0.9270024	0.5276918	0.0971754	0.3125376	0.9929344	0.9845388	0.9153391	0.5563600	0.7208481	0.5036298	0.0530265	0.0839618	0.9907801	0.9889208	0.9518588	0.1394627	0.0656751	0.9771215	0.9726902	0.0498176	0.1795325	0.6790517	0.6354447	0.8239264	0.7386657	0.7428295	0.6770689	0.0000000	0.7666098	0.0984543	0.1303476	0.5853396	0.0501838	0.0533768	0.6473168	0.8533990	0.7779000	0.4734288	0.0899665	0.0592518	0.2927625	0.9893625
400	0.0954213	0.6462560	0.0236413	0.9911317	0.2447509	0.0034953	0.6717006	0.2679160	0.5580673	0.6792965	0.5725851	0.0033424	0.8920945	0.9942583	0.0146119	0.2086382	0.0142599	0.1353811	0.0467396	0.9115847	0.0010392	0.9907182	0.9898980	0.5913738	0.9361951	0.0566944	0.0182615	0.0155865	0.9325380	0.9874430	0.0598670	0.2392584	0.4455404	0.7674656	0.0320436	0.0557806	0.4982736	0.4480187	0.5357706	0.0464158	0.0634108	0.0316288	0.0432788	0.0084567	0.6808792	0.7504801	0.7860627	0.2348426	0.0406844	0.9760196	0.2826309	0.0611021	0.1136312	0.3684745	0.2375393	0.0003860	0.7059821	0.2797603	0.9264706	0.5706825	0.1031741	0.3282685	0.9893671	0.9840494	0.9195950	0.5550552	0.7171233	0.5158451	0.0530430	0.0876146	0.9929106	0.9909783	0.9505692	0.1461543	0.0630514	0.9635458	0.9737830	0.0525677	0.1331381	0.6557240	0.6332911	0.8221265	0.7094020	0.7319853	0.6751288	0.0000000	0.7614959	0.0993682	0.1292711	0.5833868	0.0490811	0.0501032	0.6481447	0.8526878	0.7736728	0.4825301	0.0900181	0.0594879	0.2944100	0.9877355
450	0.0918165	0.6451099	0.0250371	0.9939947	0.2450916	0.0043116	0.6763591	0.2698455	0.5591699	0.6800575	0.6248987	0.0000000	0.8941253	0.9899467	0.0179713	0.2000037	0.0126478	0.1415152	0.0485773	0.9616216	0.0084257	0.9937276	0.9878486	0.5968563	0.9346003	0.0603748	0.0115541	0.0139781	0.9309221	0.9893370	0.0605371	0.2396177	0.4453745	0.7709078	0.0351759	0.0581194	0.4983540	0.4480049	0.5337950	0.0412254	0.0661405	0.0375601	0.0561791	0.0066556	0.6759769	0.7572243	0.5945569	0.2570229	0.0370805	0.9699574	0.2817620	0.0549034	0.1176851	0.3666573	0.2508981	0.0000000	0.7083166	0.2773511	0.9180184	0.6054342	0.1049831	0.3307462	0.9904796	0.9846065	0.9183989	0.5530591	0.7152042	0.5188059	0.0573016	0.0883414	0.9913073	0.9917552	0.9528612	0.1439842	0.0658815	0.9568258	0.9724573	0.0595441	0.1133029	0.6454336	0.6355370	0.8237263	0.6772379	0.7233423	0.6725791	0.0000000	0.7589648	0.1102982	0.1330387	0.5824857	0.0461377	0.0487983	0.6483123	0.8477583	0.7707220	0.4875580	0.0816296	0.0624260	0.2957959	0.9880516
500	0.0902102	0.6453734	0.0287389	0.9938174	0.2468840	0.0067690	0.6677530	0.2721328	0.5556626	0.6776242	0.6641802	0.0071305	0.8908880	0.9923166	0.0145717	0.2042938	0.0165958	0.1406333	0.0414740	0.9838716	0.0062709	0.9933305	0.9925492	0.5974174	0.9399282	0.0573471	0.0181884	0.0138486	0.9206560	0.9884452	0.0608019	0.2392474	0.4479647	0.7637528	0.0316666	0.0534131	0.4915562	0.4441484	0.5377404	0.0508802	0.0655795	0.0431664	0.0678218	0.0082873	0.6774723	0.7547894	0.4602855	0.2984753	0.0414200	0.9752175	0.2814475	0.0579720	0.1094760	0.3711302	0.2561944	0.0000000	0.7095098	0.2741398	0.9184983	0.6227841	0.1010871	0.3425430	0.9927897	0.9828508	0.9194123	0.5569057	0.7236676	0.5257465	0.0511844	0.1018472	0.9942650	0.9904809	0.9471697	0.1436489	0.0605426	0.9439658	0.9772710	0.0561969	0.1056066	0.6377780	0.6345917	0.8268825	0.6506109	0.7173039	0.6775700	0.0000000	0.7561052	0.1265594	0.1386438	0.5832633	0.0477899	0.0510743	0.6504516	0.8501224	0.7715911	0.4844504	0.0871701	0.0556078	0.2892678	0.9888472
550	0.0926973	0.3602111	0.0227558	0.9891004	0.2414075	0.0799805	0.4410987	0.2287516	0.5646928	0.6766079	0.7223118	0.0593305	0.9840904	0.9903978	0.2208895	0.7139999	0.0149600	0.1523651	0.0417854	0.9872835	0.6929639	0.9138050	0.9844114	0.5933043	0.3201539	0.0580284	0.0246873	0.0110650	0.8998287	0.9870779	0.0550412	0.1140807	0.4460785	0.7638005	0.0296033	0.0562559	0.5156391	0.4471683	0.5353176	0.1404091	0.0740493	0.0869405	0.0852073	0.0533243	0.6760918	0.6344882	0.3859236	0.3587159	0.0444242	0.1550511	0.3357346	0.0830120	0.1146447	0.1560907	0.2623566	0.0010181	0.9338411	0.5704292	0.9338859	0.8408589	0.0805775	0.3342103	0.9954779	0.9839823	0.9180708	0.5537881	0.7205340	0.5159547	0.0550991	0.1232088	0.9869148	0.9903948	0.9525610	0.4176532	0.0630005	0.9325125	0.9733400	0.0534371	0.1553065	0.7837810	0.5556333	0.8280659	0.6805251	0.7119435	0.3382076	0.0522091	0.5374283	0.1378967	0.2672788	0.5824266	0.0463245	0.0541748	0.6468275	0.9625699	0.8121056	0.4868132	0.0866077	0.0609979	0.1642470	0.9879219
600	0.0868022	0.2593591	0.0301318	0.9957243	0.2411616	0.1069609	0.3763273	0.1621445	0.5845491	0.6675070	0.7984683	0.0765128	0.9936814	0.9919178	0.2735762	0.9208498	0.0170627	0.1538136	0.0426287	0.9933821	0.9017821	0.6439457	0.9720322	0.5969920	0.2278543	0.0591019	0.0274923	0.0151335	0.9076793	0.9906926	0.0643659	0.0937083	0.4484535	0.7683102	0.0312921	0.0582477	0.5473510	0.4508854	0.5366326	0.1763980	0.0839790	0.1004553	0.1376130	0.0723911	0.6714139	0.2819158	0.3472673	0.4216003	0.0446744	0.3117501	0.4336552	0.0914839	0.1093266	0.0852603	0.2594829	0.0047157	0.9831195	0.6830882	0.9536193	0.8425858	0.0534974	0.3096803	0.9905014	0.9841879	0.9139041	0.5579447	0.7187602	0.4621643	0.0560248	0.1553167	0.9918671	0.9871493	0.9265942	0.4957066	0.0969608	0.9020634	0.9524292	0.0540467	0.3086360	0.8250944	0.4611281	0.8243056	0.7644920	0.7175060	0.2645736	0.0706997	0.4485391	0.1375870	0.3195344	0.5818927	0.0454250	0.0547506	0.6432621	0.9874298	0.8973288	0.4801428	0.0934913	0.0631731	0.1052977	0.9737781
650	0.0905372	0.2270232	0.0228562	0.9915244	0.2498470	0.1240642	0.3536358	0.1382108	0.5911871	0.6610491	0.8323732	0.0781540	0.9920420	0.9931215	0.2881120	0.9753477	0.0257513	0.1611614	0.0442255	0.9884676	0.9528662	0.4797674	0.7874091	0.5787360	0.2389137	0.0764410	0.0196454	0.0158913	0.9069229	0.9834816	0.0636329	0.0868863	0.4468900	0.7648610	0.0345894	0.0546012	0.5694533	0.4632168	0.5387725	0.1842074	0.0968294	0.1013458	0.1729994	0.0766425	0.6710552	0.1047431	0.3295944	0.4780309	0.0401520	0.3670124	0.4594437	0.0895223	0.1167116	0.0662660	0.2422907	0.0015933	0.9845171	0.7486829	0.9627077	0.7815559	0.0400558	0.2557182	0.9934770	0.9868346	0.9174993	0.5561340	0.7178648	0.3810270	0.0509514	0.2144312	0.9903219	0.9878649	0.8134134	0.5151561	0.1590981	0.8500198	0.9256234	0.0520846	0.4318220	0.8527340	0.4097173	0.8255939	0.8331495	0.7151121	0.2406824	0.0708596	0.4259229	0.1191560	0.3561872	0.5841318	0.0477072	0.0516259	0.6520609	0.9832676	0.9499543	0.4593534	0.0869794	0.0586809	0.0785565	0.9533471
700	0.0896936	0.2038654	0.0198443	0.9885090	0.2683076	0.1224309	0.3555113	0.1318548	0.5979909	0.6535540	0.8287977	0.0797416	0.9856869	0.9915716	0.2948860	0.9834725	0.0282172	0.1557701	0.0366891	0.9924281	0.9610085	0.4069949	0.3668950	0.4642038	0.2560443	0.0934605	0.0209282	0.0118267	0.9094812	0.9916480	0.0733915	0.0853466	0.4435916	0.7685451	0.0329816	0.0517748	0.5821213	0.4716649	0.5383449	0.1850216	0.1064182	0.1008063	0.1865022	0.0809655	0.6769875	0.0546843	0.3255882	0.5120276	0.0379082	0.3718275	0.4492958	0.0902300	0.1143941	0.0578735	0.2097404	0.0040788	0.9920680	0.7901083	0.9656467	0.7205830	0.0340901	0.2106370	0.9900014	0.9869629	0.9218909	0.5563496	0.7182281	0.3034766	0.0529270	0.2688242	0.9899121	0.9896892	0.5847006	0.5167420	0.2079803	0.8095205	0.9113574	0.0566977	0.4827174	0.8755732	0.3658361	0.8263522	0.8701980	0.7309330	0.2175744	0.0724967	0.4328537	0.0915049	0.4036065	0.5846839	0.0484264	0.0565669	0.6489675	0.9837275	0.9778979	0.4402423	0.0841400	0.0576306	0.0684877	0.9455418
750	0.0937633	0.2020049	0.0223082	0.9929724	0.3082379	0.1164809	0.3519431	0.1240206	0.5949839	0.6510123	0.8092393	0.0827798	0.9840578	0.9876402	0.2963252	0.9940063	0.0286825	0.1565501	0.0438691	0.9938980	0.9644535	0.3788998	0.1841441	0.2742340	0.2602364	0.1160904	0.0221695	0.0160393	0.9131463	0.9887911	0.0852578	0.0849809	0.4453692	0.7654384	0.0329266	0.0581062	0.5828399	0.4779734	0.5385103	0.1900648	0.1116683	0.0988203	0.1905171	0.0874034	0.6741643	0.0463973	0.3186507	0.5433674	0.0419979	0.3822201	0.4395510	0.0985459	0.1118136	0.0516776	0.1677602	0.0027838	0.9899567	0.8120266	0.9696600	0.6858211	0.0288372	0.1819023	0.9913872	0.9829381	0.9148851	0.5600213	0.7182353	0.2542983	0.0550054	0.3168234	0.9902708	0.9902978	0.4029452	0.5008139	0.2394422	0.7778648	0.8950197	0.0641249	0.5071667	0.9147378	0.3316206	0.8258212	0.8932976	0.7908652	0.2082065	0.0755570	0.4397858	0.0810473	0.4610467	0.5877994	0.0462256	0.0546742	0.6490966	0.9781162	0.9828299	0.4284829	0.0882347	0.0584155	0.0628402	0.9283409
800	0.0924583	0.2010166	0.0265039	0.9885154	0.3744817	0.0984754	0.3463915	0.1265904	0.6006877	0.6513624	0.7865672	0.0865173	0.9715277	0.9936527	0.2921286	0.9923072	0.0296037	0.1584544	0.0788955	0.9940013	0.9666424	0.3721324	0.1336390	0.1545371	0.2560011	0.1235359	0.0122569	0.0130216	0.9106802	0.9902029	0.1024951	0.0852357	0.4447939	0.7661880	0.0332156	0.0614886	0.5867211	0.4850855	0.5389076	0.1912268	0.1158467	0.0813930	0.1831010	0.0919118	0.6736340	0.0424550	0.3142633	0.5610933	0.0404556	0.3798778	0.4355283	0.0964464	0.1132264	0.0616210	0.1288664	0.0042251	0.9887428	0.8199351	0.9722709	0.6706126	0.0309860	0.1588670	0.9933895	0.9786911	0.9163821	0.5574360	0.7180497	0.2108261	0.0533043	0.3573745	0.9912253	0.9900778	0.3149751	0.4699861	0.2395862	0.7711089	0.8984640	0.0632036	0.5138426	0.9357686	0.3085356	0.8216771	0.9100507	0.8768162	0.1973967	0.0772219	0.4610383	0.0734583	0.5069704	0.5885100	0.0475133	0.0564317	0.6459697	0.9885195	0.9833959	0.4221292	0.0896122	0.0578453	0.0533040	0.9123726
850	0.0921508	0.2033551	0.0248336	0.9921620	0.4458046	0.0839259	0.3484708	0.1274005	0.5964796	0.6474306	0.7640745	0.0787562	0.9545210	0.9947223	0.2972708	0.9909216	0.0242977	0.1548776	0.2171523	0.9903240	0.9688728	0.3719794	0.1131697	0.1018545	0.2534228	0.1302238	0.0135355	0.0126436	0.9121358	0.9962347	0.1098417	0.0891299	0.4444157	0.7658993	0.0335293	0.0586889	0.5870597	0.4865474	0.5366854	0.1884410	0.1158690	0.0574389	0.1584966	0.0994709	0.6763347	0.0467614	0.3187372	0.5717005	0.0396914	0.3768843	0.4377534	0.0958629	0.1098614	0.0594959	0.1033986	0.0070495	0.9856149	0.8219885	0.9699562	0.6650423	0.0282978	0.1593183	0.9877205	0.9875203	0.9170989	0.5566338	0.7143541	0.1753799	0.0564617	0.3851644	0.9906341	0.9897559	0.2975740	0.4404436	0.2319984	0.7731060	0.9087702	0.0684314	0.5220657	0.9556037	0.2848775	0.8255693	0.9192241	0.9381572	0.1907727	0.0775969	0.4665609	0.0689729	0.5393808	0.5827248	0.0447693	0.0565700	0.6487449	0.9810587	0.9893640	0.4163395	0.0913672	0.0650320	0.0566633	0.8972487
900	0.0876098	0.1994472	0.0162788	0.9956487	0.4963942	0.0650508	0.3478102	0.1266601	0.5986495	0.6409944	0.7571224	0.0828864	0.9317199	0.9990105	0.2953480	0.9905102	0.0200519	0.1559344	0.5479218	0.8723455	0.9696557	0.3699642	0.1147923	0.0868485	0.2502150	0.1392241	0.0051676	0.0153362	0.9111302	0.9882195	0.1223679	0.0914903	0.4443034	0.7642473	0.0331572	0.0529085	0.5894500	0.4895261	0.5396055	0.1891170	0.1238808	0.0448668	0.1189056	0.0949275	0.6766159	0.0437110	0.3241106	0.5811844	0.0380061	0.3796578	0.4305759	0.0913165	0.1128211	0.0556939	0.0792005	0.0028900	0.9876451	0.8287991	0.9738631	0.6620115	0.0312165	0.1525410	0.9940712	0.9820222	0.9150742	0.5606459	0.7141514	0.1502329	0.0523794	0.4051378	0.9948604	0.9928442	0.3010764	0.4004233	0.2024037	0.7941253	0.9174716	0.0687406	0.5205220	0.9623203	0.2671321	0.8251139	0.9309918	0.9644134	0.1842692	0.0751541	0.4787314	0.0665292	0.5445541	0.5829468	0.0458061	0.0548183	0.6505757	0.9815771	0.9879937	0.4164163	0.0889074	0.0583489	0.0573331	0.8917129
950	0.0865833	0.1989302	0.0209132	0.9964049	0.5258119	0.0532959	0.3489570	0.1262239	0.6001096	0.6465256	0.7483356	0.0819049	0.9147289	0.9909738	0.2972165	0.9958108	0.0236000	0.1558644	0.8305423	0.5098137	0.9672025	0.3673648	0.1123226	0.0801378	0.2566156	0.1381301	0.0086455	0.0125636	0.9093861	0.9860130	0.1304367	0.0895927	0.4483350	0.7669558	0.0326701	0.0563755	0.5834893	0.4845936	0.5379780	0.1932344	0.1268371	0.0344957	0.0950151	0.1013915	0.6743026	0.0514526	0.4548633	0.5705162	0.0368405	0.3822526	0.4380693	0.0935141	0.1113072	0.0505918	0.0655833	0.0043510	0.9926580	0.8260014	0.9745020	0.6541965	0.0291651	0.1479771	0.9948985	0.9846177	0.9183767	0.5520033	0.7210502	0.1348949	0.0566518	0.4164971	0.9963083	0.9901920	0.3349796	0.3725539	0.1790997	0.8361123	0.9180433	0.0747211	0.5208997	0.9684258	0.2661523	0.8297015	0.9367056	0.9810406	0.1857670	0.0796357	0.4806950	0.0669484	0.5260657	0.5830986	0.0485370	0.0574695	0.6488583	0.9845688	0.9848389	0.4113049	0.0911481	0.0625371	0.0537064	0.8837921
1000	0.0877853	0.2021109	0.0234738	0.9908490	0.5164134	0.0435715	0.3499389	0.1289037	0.5985379	0.6461222	0.7439652	0.0859924	0.9029926	0.9946534	0.2888066	0.9959395	0.0218640	0.1569792	0.9477410	0.2611107	0.9677820	0.3659253	0.1084649	0.0756101	0.2555183	0.1480442	0.0093947	0.0127228	0.9115354	0.9961970	0.1323962	0.0903793	0.4479051	0.7660491	0.0319732	0.0557192	0.5888569	0.4864190	0.5376669	0.1924176	0.1245596	0.0294240	0.0798547	0.0963438	0.6749600	0.0439779	0.7270688	0.5200201	0.0437315	0.3784130	0.4376911	0.0927639	0.1098843	0.0534954	0.0510610	0.0072765	0.9921282	0.8248955	0.9711964	0.6534979	0.0308591	0.1505209	0.9969794	0.9893304	0.9193298	0.5534932	0.7199292	0.1274606	0.0496388	0.4123407	0.9965552	0.9878698	0.4017189	0.3397824	0.1523038	0.8723311	0.9168207	0.0755987	0.5178318	0.9706256	0.2757577	0.8242657	0.9417522	0.9835497	0.1894058	0.0763718	0.4868696	0.0636394	0.4877115	0.5846175	0.0454072	0.0565372	0.6475264	0.9777422	0.9875258	0.4130027	0.0887569	0.0590052	0.0546002	0.8840244

0	0.0941474	0.1985480	0.0237080	0.9896588	0.2588739	0.1157643	0.3492332	0.1258133	0.6040274	0.6475310	0.7363004	0.0871905	0.9920650	0.9874504	0.2960889	0.9919525	0.0328038	0.1536680	0.7459678	0.1161246	0.9677016	0.3708363	0.1114929	0.0741320	0.2515163	0.1452572	0.0078511	0.0144017	0.9091704	0.9908933	0.1371146	0.0874304	0.4467942	0.7656831	0.0314992	0.0577118	0.5901722	0.4885692	0.5375165	0.1891082	0.1278722	0.0273129	0.0546139	0.1025819	0.6742204	0.0479844	0.9935568	0.2250430	0.0385656	0.3836550	0.4295310	0.0932114	0.1147108	0.0509701	0.0968199	0.0030006	0.9902396	0.8273855	0.9722133	0.6503846	0.0289450	0.1513379	0.9927947	0.9838051	0.9202885	0.5536720	0.7162318	0.2406976	0.0563941	0.0862895	0.9913101	0.9894419	0.8874842	0.2726221	0.0794076	0.9398700	0.9205018	0.0817715	0.5122088	0.9689783	0.3869695	0.8253897	0.9410364	0.9843936	0.1897832	0.0767629	0.4839707	0.0574560	0.3251632	0.5841002	0.0432168	0.0588173	0.6458139	0.9852695	0.9912198	0.4149055	0.0896816	0.0635860	0.0518840	0.8768334
